trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,train_accuracy,batch_pos,batch_neg,equality_pretraining_accuracy,max_equality_pretraining_trials,equality_pretrain_max_iter,rep_pretrain_max_iter,rep_pretrain_tasks
15,1804,25,50,0.0001,0.0001,0.676,0.7106430155210643,894,910,0.995,1,200,50,10
15,1904,25,50,0.0001,0.0001,0.684,0.7158613445378151,946,958,0.995,1,200,50,10
16,0,25,50,0.0001,0.0001,0.502,0.5593487394957983,0,0,0.99,1,200,50,10
16,104,25,50,0.0001,0.0001,0.502,0.5865384615384616,50,54,0.99,1,200,50,10
16,204,25,50,0.0001,0.0001,0.502,0.5686274509803921,105,99,0.99,1,200,50,10
16,304,25,50,0.0001,0.0001,0.516,0.5625,150,154,0.99,1,200,50,10
16,404,25,50,0.0001,0.0001,0.536,0.5717821782178217,203,201,0.99,1,200,50,10
16,504,25,50,0.0001,0.0001,0.574,0.5793650793650794,257,247,0.99,1,200,50,10
16,604,25,50,0.0001,0.0001,0.578,0.6125827814569537,306,298,0.99,1,200,50,10
16,704,25,50,0.0001,0.0001,0.61,0.625,361,343,0.99,1,200,50,10
16,804,25,50,0.0001,0.0001,0.638,0.6144278606965174,415,389,0.99,1,200,50,10
16,904,25,50,0.0001,0.0001,0.63,0.6117256637168141,469,435,0.99,1,200,50,10
16,1004,25,50,0.0001,0.0001,0.636,0.6155378486055777,512,492,0.99,1,200,50,10
16,1104,25,50,0.0001,0.0001,0.638,0.6222826086956522,563,541,0.99,1,200,50,10
16,1204,25,50,0.0001,0.0001,0.642,0.6337209302325582,606,598,0.99,1,200,50,10
16,1304,25,50,0.0001,0.0001,0.648,0.63420245398773,655,649,0.99,1,200,50,10
16,1404,25,50,0.0001,0.0001,0.654,0.6467236467236467,699,705,0.99,1,200,50,10
16,1504,25,50,0.0001,0.0001,0.656,0.651595744680851,744,760,0.99,1,200,50,10
16,1604,25,50,0.0001,0.0001,0.668,0.6539900249376559,793,811,0.99,1,200,50,10
16,1704,25,50,0.0001,0.0001,0.672,0.653755868544601,842,862,0.99,1,200,50,10
16,1804,25,50,0.0001,0.0001,0.678,0.6740576496674058,882,922,0.99,1,200,50,10
16,1904,25,50,0.0001,0.0001,0.688,0.6843487394957983,939,965,0.99,1,200,50,10
17,0,25,50,0.0001,0.0001,0.502,0.5367647058823529,0,0,0.995,1,200,50,10
17,104,25,50,0.0001,0.0001,0.502,0.5576923076923077,51,53,0.995,1,200,50,10
17,204,25,50,0.0001,0.0001,0.504,0.5441176470588235,101,103,0.995,1,200,50,10
17,304,25,50,0.0001,0.0001,0.512,0.5723684210526315,147,157,0.995,1,200,50,10
17,404,25,50,0.0001,0.0001,0.534,0.5668316831683168,203,201,0.995,1,200,50,10
17,504,25,50,0.0001,0.0001,0.544,0.5496031746031746,253,251,0.995,1,200,50,10
17,604,25,50,0.0001,0.0001,0.542,0.5596026490066225,302,302,0.995,1,200,50,10
17,704,25,50,0.0001,0.0001,0.538,0.546875,358,346,0.995,1,200,50,10
17,804,25,50,0.0001,0.0001,0.538,0.554726368159204,413,391,0.995,1,200,50,10
17,904,25,50,0.0001,0.0001,0.552,0.5707964601769911,459,445,0.995,1,200,50,10
17,1004,25,50,0.0001,0.0001,0.552,0.5936254980079682,499,505,0.995,1,200,50,10
17,1104,25,50,0.0001,0.0001,0.568,0.595108695652174,546,558,0.995,1,200,50,10
17,1204,25,50,0.0001,0.0001,0.578,0.6021594684385382,585,619,0.995,1,200,50,10
17,1304,25,50,0.0001,0.0001,0.588,0.6096625766871165,633,671,0.995,1,200,50,10
17,1404,25,50,0.0001,0.0001,0.594,0.613960113960114,688,716,0.995,1,200,50,10
17,1504,25,50,0.0001,0.0001,0.606,0.629654255319149,735,769,0.995,1,200,50,10
17,1604,25,50,0.0001,0.0001,0.612,0.6377805486284289,780,824,0.995,1,200,50,10
17,1704,25,50,0.0001,0.0001,0.612,0.6461267605633803,840,864,0.995,1,200,50,10
17,1804,25,50,0.0001,0.0001,0.626,0.6601995565410199,893,911,0.995,1,200,50,10
17,1904,25,50,0.0001,0.0001,0.626,0.6622899159663865,942,962,0.995,1,200,50,10
18,0,25,50,0.0001,0.0001,0.528,0.5267857142857143,0,0,0.994,1,200,50,10
18,104,25,50,0.0001,0.0001,0.528,0.5384615384615384,49,55,0.994,1,200,50,10
18,204,25,50,0.0001,0.0001,0.526,0.5588235294117647,98,106,0.994,1,200,50,10
18,304,25,50,0.0001,0.0001,0.522,0.5625,142,162,0.994,1,200,50,10
18,404,25,50,0.0001,0.0001,0.532,0.594059405940594,180,224,0.994,1,200,50,10
18,504,25,50,0.0001,0.0001,0.552,0.5932539682539683,234,270,0.994,1,200,50,10
18,604,25,50,0.0001,0.0001,0.554,0.5943708609271523,294,310,0.994,1,200,50,10
18,704,25,50,0.0001,0.0001,0.578,0.6207386363636364,336,368,0.994,1,200,50,10
18,804,25,50,0.0001,0.0001,0.594,0.6156716417910447,386,418,0.994,1,200,50,10
18,904,25,50,0.0001,0.0001,0.6,0.620575221238938,439,465,0.994,1,200,50,10
18,1004,25,50,0.0001,0.0001,0.598,0.6304780876494024,483,521,0.994,1,200,50,10
18,1104,25,50,0.0001,0.0001,0.604,0.6286231884057971,536,568,0.994,1,200,50,10
18,1204,25,50,0.0001,0.0001,0.604,0.6370431893687708,586,618,0.994,1,200,50,10
18,1304,25,50,0.0001,0.0001,0.62,0.6480061349693251,636,668,0.994,1,200,50,10
18,1404,25,50,0.0001,0.0001,0.63,0.6538461538461539,688,716,0.994,1,200,50,10
18,1504,25,50,0.0001,0.0001,0.626,0.6668882978723404,745,759,0.994,1,200,50,10
18,1604,25,50,0.0001,0.0001,0.63,0.6745635910224439,793,811,0.994,1,200,50,10
18,1704,25,50,0.0001,0.0001,0.63,0.6801643192488263,846,858,0.994,1,200,50,10
18,1804,25,50,0.0001,0.0001,0.632,0.6856984478935698,903,901,0.994,1,200,50,10
18,1904,25,50,0.0001,0.0001,0.64,0.6911764705882353,952,952,0.994,1,200,50,10
19,0,25,50,0.0001,0.0001,0.556,0.5504201680672269,0,0,0.991,1,200,50,10
19,104,25,50,0.0001,0.0001,0.558,0.5576923076923077,47,57,0.991,1,200,50,10
19,204,25,50,0.0001,0.0001,0.56,0.5784313725490197,93,111,0.991,1,200,50,10
19,304,25,50,0.0001,0.0001,0.572,0.5526315789473685,150,154,0.991,1,200,50,10
19,404,25,50,0.0001,0.0001,0.604,0.5643564356435643,198,206,0.991,1,200,50,10
19,504,25,50,0.0001,0.0001,0.6,0.5813492063492064,244,260,0.991,1,200,50,10
19,604,25,50,0.0001,0.0001,0.61,0.5844370860927153,294,310,0.991,1,200,50,10
19,704,25,50,0.0001,0.0001,0.63,0.5880681818181818,339,365,0.991,1,200,50,10
19,804,25,50,0.0001,0.0001,0.652,0.6069651741293532,391,413,0.991,1,200,50,10
19,904,25,50,0.0001,0.0001,0.654,0.6305309734513275,443,461,0.991,1,200,50,10
19,1004,25,50,0.0001,0.0001,0.668,0.6374501992031872,496,508,0.991,1,200,50,10
19,1104,25,50,0.0001,0.0001,0.668,0.6485507246376812,552,552,0.991,1,200,50,10
19,1204,25,50,0.0001,0.0001,0.67,0.6669435215946844,599,605,0.991,1,200,50,10
19,1304,25,50,0.0001,0.0001,0.676,0.6840490797546013,650,654,0.991,1,200,50,10
19,1404,25,50,0.0001,0.0001,0.688,0.6794871794871795,702,702,0.991,1,200,50,10
19,1504,25,50,0.0001,0.0001,0.694,0.6914893617021277,753,751,0.991,1,200,50,10
19,1604,25,50,0.0001,0.0001,0.706,0.7038653366583542,812,792,0.991,1,200,50,10
19,1704,25,50,0.0001,0.0001,0.716,0.7136150234741784,854,850,0.991,1,200,50,10
19,1804,25,50,0.0001,0.0001,0.736,0.7245011086474501,904,900,0.991,1,200,50,10
19,1904,25,50,0.0001,0.0001,0.74,0.729516806722689,952,952,0.991,1,200,50,10
20,0,25,50,0.0001,0.0001,0.52,0.5409663865546218,0,0,0.994,1,200,50,10
20,104,25,50,0.0001,0.0001,0.518,0.5096153846153846,56,48,0.994,1,200,50,10
20,204,25,50,0.0001,0.0001,0.52,0.5686274509803921,96,108,0.994,1,200,50,10
20,304,25,50,0.0001,0.0001,0.544,0.6052631578947368,143,161,0.994,1,200,50,10
20,404,25,50,0.0001,0.0001,0.574,0.6163366336633663,194,210,0.994,1,200,50,10
20,504,25,50,0.0001,0.0001,0.614,0.6527777777777778,248,256,0.994,1,200,50,10
20,604,25,50,0.0001,0.0001,0.652,0.7052980132450332,298,306,0.994,1,200,50,10
20,704,25,50,0.0001,0.0001,0.69,0.7059659090909091,349,355,0.994,1,200,50,10
20,804,25,50,0.0001,0.0001,0.7,0.7052238805970149,399,405,0.994,1,200,50,10
20,904,25,50,0.0001,0.0001,0.714,0.7267699115044248,449,455,0.994,1,200,50,10
20,1004,25,50,0.0001,0.0001,0.726,0.7390438247011952,492,512,0.994,1,200,50,10
20,1104,25,50,0.0001,0.0001,0.736,0.7409420289855072,548,556,0.994,1,200,50,10
20,1204,25,50,0.0001,0.0001,0.732,0.7483388704318937,591,613,0.994,1,200,50,10
20,1304,25,50,0.0001,0.0001,0.742,0.7507668711656442,649,655,0.994,1,200,50,10
20,1404,25,50,0.0001,0.0001,0.746,0.7571225071225072,693,711,0.994,1,200,50,10
20,1504,25,50,0.0001,0.0001,0.754,0.7639627659574468,739,765,0.994,1,200,50,10
20,1604,25,50,0.0001,0.0001,0.766,0.766209476309227,795,809,0.994,1,200,50,10
20,1704,25,50,0.0001,0.0001,0.776,0.7764084507042254,839,865,0.994,1,200,50,10
20,1804,25,50,0.0001,0.0001,0.786,0.7860310421286031,897,907,0.994,1,200,50,10
20,1904,25,50,0.0001,0.0001,0.794,0.7946428571428571,946,958,0.994,1,200,50,10
1,0,25,50,0.0001,0.001,0.508,0.5315126050420168,0,0,0.999,1,200,50,10
1,104,25,50,0.0001,0.001,0.536,0.4519230769230769,65,39,0.999,1,200,50,10
1,204,25,50,0.0001,0.001,0.612,0.6568627450980392,110,94,0.999,1,200,50,10
1,304,25,50,0.0001,0.001,0.58,0.6743421052631579,165,139,0.999,1,200,50,10
1,404,25,50,0.0001,0.001,0.6,0.6955445544554455,208,196,0.999,1,200,50,10
1,504,25,50,0.0001,0.001,0.672,0.7718253968253969,261,243,0.999,1,200,50,10
1,604,25,50,0.0001,0.001,0.642,0.7450331125827815,321,283,0.999,1,200,50,10
1,704,25,50,0.0001,0.001,0.712,0.8224431818181818,366,338,0.999,1,200,50,10
1,804,25,50,0.0001,0.001,0.744,0.8296019900497512,413,391,0.999,1,200,50,10
1,904,25,50,0.0001,0.001,0.764,0.8738938053097345,465,439,0.999,1,200,50,10
1,1004,25,50,0.0001,0.001,0.806,0.9043824701195219,508,496,0.999,1,200,50,10
1,1104,25,50,0.0001,0.001,0.832,0.9130434782608695,554,550,0.999,1,200,50,10
1,1204,25,50,0.0001,0.001,0.854,0.9418604651162791,605,599,0.999,1,200,50,10
1,1304,25,50,0.0001,0.001,0.87,0.9532208588957055,654,650,0.999,1,200,50,10
1,1404,25,50,0.0001,0.001,0.874,0.9565527065527065,706,698,0.999,1,200,50,10
1,1504,25,50,0.0001,0.001,0.888,0.9627659574468085,757,747,0.999,1,200,50,10
1,1604,25,50,0.0001,0.001,0.894,0.96571072319202,804,800,0.999,1,200,50,10
1,1704,25,50,0.0001,0.001,0.906,0.9700704225352113,852,852,0.999,1,200,50,10
1,1804,25,50,0.0001,0.001,0.91,0.9750554323725056,901,903,0.999,1,200,50,10
1,1904,25,50,0.0001,0.001,0.918,0.976890756302521,949,955,0.999,1,200,50,10
2,0,25,50,0.0001,0.001,0.548,0.5409663865546218,0,0,0.996,1,200,50,10
2,104,25,50,0.0001,0.001,0.564,0.5480769230769231,52,52,0.996,1,200,50,10
2,204,25,50,0.0001,0.001,0.654,0.6568627450980392,99,105,0.996,1,200,50,10
2,304,25,50,0.0001,0.001,0.624,0.618421052631579,153,151,0.996,1,200,50,10
2,404,25,50,0.0001,0.001,0.638,0.6782178217821783,208,196,0.996,1,200,50,10
2,504,25,50,0.0001,0.001,0.712,0.7876984126984127,260,244,0.996,1,200,50,10
2,604,25,50,0.0001,0.001,0.708,0.7798013245033113,317,287,0.996,1,200,50,10
2,704,25,50,0.0001,0.001,0.754,0.84375,367,337,0.996,1,200,50,10
2,804,25,50,0.0001,0.001,0.79,0.8830845771144279,420,384,0.996,1,200,50,10
2,904,25,50,0.0001,0.001,0.836,0.9004424778761062,463,441,0.996,1,200,50,10
2,1004,25,50,0.0001,0.001,0.852,0.9372509960159362,523,481,0.996,1,200,50,10
2,1104,25,50,0.0001,0.001,0.872,0.9465579710144928,573,531,0.996,1,200,50,10
2,1204,25,50,0.0001,0.001,0.892,0.9634551495016611,617,587,0.996,1,200,50,10
2,1304,25,50,0.0001,0.001,0.904,0.9677914110429447,662,642,0.996,1,200,50,10
2,1404,25,50,0.0001,0.001,0.912,0.9729344729344729,705,699,0.996,1,200,50,10
2,1504,25,50,0.0001,0.001,0.92,0.980718085106383,752,752,0.996,1,200,50,10
2,1604,25,50,0.0001,0.001,0.926,0.9894014962593516,802,802,0.996,1,200,50,10
2,1704,25,50,0.0001,0.001,0.932,0.994131455399061,841,863,0.996,1,200,50,10
2,1804,25,50,0.0001,0.001,0.938,0.9939024390243902,892,912,0.996,1,200,50,10
2,1904,25,50,0.0001,0.001,0.946,0.993172268907563,947,957,0.996,1,200,50,10
3,0,25,50,0.0001,0.001,0.56,0.5388655462184874,0,0,0.994,1,200,50,10
3,104,25,50,0.0001,0.001,0.594,0.5961538461538461,51,53,0.994,1,200,50,10
3,204,25,50,0.0001,0.001,0.644,0.7156862745098039,110,94,0.994,1,200,50,10
3,304,25,50,0.0001,0.001,0.58,0.6644736842105263,167,137,0.994,1,200,50,10
3,404,25,50,0.0001,0.001,0.63,0.7400990099009901,220,184,0.994,1,200,50,10
3,504,25,50,0.0001,0.001,0.678,0.7559523809523809,271,233,0.994,1,200,50,10
3,604,25,50,0.0001,0.001,0.672,0.7913907284768212,319,285,0.994,1,200,50,10
3,704,25,50,0.0001,0.001,0.67,0.8082386363636364,367,337,0.994,1,200,50,10
3,804,25,50,0.0001,0.001,0.736,0.8681592039800995,421,383,0.994,1,200,50,10
3,904,25,50,0.0001,0.001,0.756,0.8960176991150443,472,432,0.994,1,200,50,10
3,1004,25,50,0.0001,0.001,0.756,0.8814741035856574,524,480,0.994,1,200,50,10
3,1104,25,50,0.0001,0.001,0.784,0.9085144927536232,572,532,0.994,1,200,50,10
3,1204,25,50,0.0001,0.001,0.826,0.9277408637873754,622,582,0.994,1,200,50,10
3,1304,25,50,0.0001,0.001,0.842,0.941717791411043,675,629,0.994,1,200,50,10
3,1404,25,50,0.0001,0.001,0.858,0.9515669515669516,719,685,0.994,1,200,50,10
3,1504,25,50,0.0001,0.001,0.872,0.961436170212766,758,746,0.994,1,200,50,10
3,1604,25,50,0.0001,0.001,0.896,0.970074812967581,812,792,0.994,1,200,50,10
3,1704,25,50,0.0001,0.001,0.906,0.971244131455399,856,848,0.994,1,200,50,10
3,1804,25,50,0.0001,0.001,0.91,0.9750554323725056,909,895,0.994,1,200,50,10
3,1904,25,50,0.0001,0.001,0.926,0.9816176470588235,958,946,0.994,1,200,50,10
4,0,25,50,0.0001,0.001,0.54,0.5441176470588235,0,0,0.998,1,200,50,10
4,104,25,50,0.0001,0.001,0.576,0.5769230769230769,58,46,0.998,1,200,50,10
4,204,25,50,0.0001,0.001,0.654,0.696078431372549,120,84,0.998,1,200,50,10
4,304,25,50,0.0001,0.001,0.586,0.6381578947368421,177,127,0.998,1,200,50,10
4,404,25,50,0.0001,0.001,0.652,0.7103960396039604,217,187,0.998,1,200,50,10
4,504,25,50,0.0001,0.001,0.726,0.75,276,228,0.998,1,200,50,10
4,604,25,50,0.0001,0.001,0.738,0.7963576158940397,316,288,0.998,1,200,50,10
4,704,25,50,0.0001,0.001,0.77,0.84375,361,343,0.998,1,200,50,10
4,804,25,50,0.0001,0.001,0.81,0.8905472636815921,416,388,0.998,1,200,50,10
4,904,25,50,0.0001,0.001,0.824,0.911504424778761,470,434,0.998,1,200,50,10
4,1004,25,50,0.0001,0.001,0.844,0.9183266932270916,535,469,0.998,1,200,50,10
4,1104,25,50,0.0001,0.001,0.868,0.9347826086956522,582,522,0.998,1,200,50,10
4,1204,25,50,0.0001,0.001,0.88,0.9509966777408638,628,576,0.998,1,200,50,10
4,1304,25,50,0.0001,0.001,0.888,0.9647239263803681,676,628,0.998,1,200,50,10
4,1404,25,50,0.0001,0.001,0.908,0.967948717948718,719,685,0.998,1,200,50,10
4,1504,25,50,0.0001,0.001,0.914,0.976063829787234,770,734,0.998,1,200,50,10
4,1604,25,50,0.0001,0.001,0.922,0.976932668329177,817,787,0.998,1,200,50,10
4,1704,25,50,0.0001,0.001,0.926,0.9818075117370892,862,842,0.998,1,200,50,10
4,1804,25,50,0.0001,0.001,0.934,0.983370288248337,911,893,0.998,1,200,50,10
4,1904,25,50,0.0001,0.001,0.936,0.9858193277310925,950,954,0.998,1,200,50,10
5,0,25,50,0.0001,0.001,0.538,0.5388655462184874,0,0,0.999,1,200,50,10
5,104,25,50,0.0001,0.001,0.578,0.6153846153846154,49,55,0.999,1,200,50,10
5,204,25,50,0.0001,0.001,0.622,0.7401960784313726,89,115,0.999,1,200,50,10
5,304,25,50,0.0001,0.001,0.634,0.5657894736842105,139,165,0.999,1,200,50,10
5,404,25,50,0.0001,0.001,0.678,0.6806930693069307,186,218,0.999,1,200,50,10
5,504,25,50,0.0001,0.001,0.692,0.7678571428571429,238,266,0.999,1,200,50,10
5,604,25,50,0.0001,0.001,0.722,0.7980132450331126,295,309,0.999,1,200,50,10
5,704,25,50,0.0001,0.001,0.762,0.8068181818181818,347,357,0.999,1,200,50,10
5,804,25,50,0.0001,0.001,0.814,0.8830845771144279,402,402,0.999,1,200,50,10
5,904,25,50,0.0001,0.001,0.838,0.8993362831858407,454,450,0.999,1,200,50,10
5,1004,25,50,0.0001,0.001,0.838,0.9073705179282868,501,503,0.999,1,200,50,10
5,1104,25,50,0.0001,0.001,0.866,0.9266304347826086,555,549,0.999,1,200,50,10
5,1204,25,50,0.0001,0.001,0.892,0.9451827242524917,605,599,0.999,1,200,50,10
5,1304,25,50,0.0001,0.001,0.906,0.9532208588957055,656,648,0.999,1,200,50,10
5,1404,25,50,0.0001,0.001,0.92,0.9658119658119658,707,697,0.999,1,200,50,10
5,1504,25,50,0.0001,0.001,0.928,0.9694148936170213,751,753,0.999,1,200,50,10
5,1604,25,50,0.0001,0.001,0.93,0.972568578553616,796,808,0.999,1,200,50,10
5,1704,25,50,0.0001,0.001,0.938,0.9776995305164319,846,858,0.999,1,200,50,10
5,1804,25,50,0.0001,0.001,0.942,0.9805986696230599,900,904,0.999,1,200,50,10
5,1904,25,50,0.0001,0.001,0.938,0.9821428571428571,943,961,0.999,1,200,50,10
6,0,25,50,0.0001,0.001,0.546,0.5315126050420168,0,0,0.996,1,200,50,10
6,104,25,50,0.0001,0.001,0.568,0.5576923076923077,52,52,0.996,1,200,50,10
6,204,25,50,0.0001,0.001,0.632,0.6127450980392157,106,98,0.996,1,200,50,10
6,304,25,50,0.0001,0.001,0.59,0.6151315789473685,157,147,0.996,1,200,50,10
6,404,25,50,0.0001,0.001,0.636,0.6757425742574258,215,189,0.996,1,200,50,10
6,504,25,50,0.0001,0.001,0.694,0.7619047619047619,260,244,0.996,1,200,50,10
6,604,25,50,0.0001,0.001,0.712,0.7798013245033113,305,299,0.996,1,200,50,10
6,704,25,50,0.0001,0.001,0.738,0.8139204545454546,350,354,0.996,1,200,50,10
6,804,25,50,0.0001,0.001,0.758,0.8818407960199005,400,404,0.996,1,200,50,10
6,904,25,50,0.0001,0.001,0.782,0.9004424778761062,449,455,0.996,1,200,50,10
6,1004,25,50,0.0001,0.001,0.812,0.9133466135458167,503,501,0.996,1,200,50,10
6,1104,25,50,0.0001,0.001,0.824,0.9266304347826086,543,561,0.996,1,200,50,10
6,1204,25,50,0.0001,0.001,0.836,0.9377076411960132,595,609,0.996,1,200,50,10
6,1304,25,50,0.0001,0.001,0.852,0.9570552147239264,649,655,0.996,1,200,50,10
6,1404,25,50,0.0001,0.001,0.866,0.9665242165242165,703,701,0.996,1,200,50,10
6,1504,25,50,0.0001,0.001,0.878,0.973404255319149,754,750,0.996,1,200,50,10
6,1604,25,50,0.0001,0.001,0.892,0.9806733167082294,805,799,0.996,1,200,50,10
6,1704,25,50,0.0001,0.001,0.902,0.9841549295774648,852,852,0.996,1,200,50,10
6,1804,25,50,0.0001,0.001,0.912,0.9889135254988913,899,905,0.996,1,200,50,10
6,1904,25,50,0.0001,0.001,0.922,0.9900210084033614,958,946,0.996,1,200,50,10
7,0,25,50,0.0001,0.001,0.548,0.5262605042016807,0,0,0.997,1,200,50,10
7,104,25,50,0.0001,0.001,0.562,0.5,56,48,0.997,1,200,50,10
7,204,25,50,0.0001,0.001,0.604,0.6519607843137255,97,107,0.997,1,200,50,10
7,304,25,50,0.0001,0.001,0.55,0.5756578947368421,150,154,0.997,1,200,50,10
7,404,25,50,0.0001,0.001,0.594,0.6113861386138614,199,205,0.997,1,200,50,10
7,504,25,50,0.0001,0.001,0.638,0.6607142857142857,255,249,0.997,1,200,50,10
7,604,25,50,0.0001,0.001,0.632,0.6804635761589404,301,303,0.997,1,200,50,10
7,704,25,50,0.0001,0.001,0.68,0.7102272727272727,354,350,0.997,1,200,50,10
7,804,25,50,0.0001,0.001,0.722,0.7898009950248757,406,398,0.997,1,200,50,10
7,904,25,50,0.0001,0.001,0.748,0.8296460176991151,458,446,0.997,1,200,50,10
7,1004,25,50,0.0001,0.001,0.768,0.8555776892430279,510,494,0.997,1,200,50,10
7,1104,25,50,0.0001,0.001,0.79,0.8876811594202898,559,545,0.997,1,200,50,10
7,1204,25,50,0.0001,0.001,0.82,0.9053156146179402,610,594,0.997,1,200,50,10
7,1304,25,50,0.0001,0.001,0.838,0.9248466257668712,660,644,0.997,1,200,50,10
7,1404,25,50,0.0001,0.001,0.852,0.9394586894586895,713,691,0.997,1,200,50,10
7,1504,25,50,0.0001,0.001,0.862,0.9488031914893617,760,744,0.997,1,200,50,10
7,1604,25,50,0.0001,0.001,0.872,0.9613466334164589,815,789,0.997,1,200,50,10
7,1704,25,50,0.0001,0.001,0.886,0.9683098591549296,862,842,0.997,1,200,50,10
7,1804,25,50,0.0001,0.001,0.9,0.9761640798226164,914,890,0.997,1,200,50,10
7,1904,25,50,0.0001,0.001,0.914,0.9847689075630253,962,942,0.997,1,200,50,10
8,0,25,50,0.0001,0.001,0.566,0.5257352941176471,0,0,0.997,1,200,50,10
8,104,25,50,0.0001,0.001,0.584,0.5576923076923077,55,49,0.997,1,200,50,10
8,204,25,50,0.0001,0.001,0.64,0.6225490196078431,110,94,0.997,1,200,50,10
8,304,25,50,0.0001,0.001,0.562,0.6546052631578947,174,130,0.997,1,200,50,10
8,404,25,50,0.0001,0.001,0.59,0.6732673267326733,224,180,0.997,1,200,50,10
8,504,25,50,0.0001,0.001,0.672,0.746031746031746,281,223,0.997,1,200,50,10
8,604,25,50,0.0001,0.001,0.706,0.7566225165562914,332,272,0.997,1,200,50,10
8,704,25,50,0.0001,0.001,0.676,0.8025568181818182,386,318,0.997,1,200,50,10
8,804,25,50,0.0001,0.001,0.714,0.8544776119402985,432,372,0.997,1,200,50,10
8,904,25,50,0.0001,0.001,0.778,0.8727876106194691,484,420,0.997,1,200,50,10
8,1004,25,50,0.0001,0.001,0.774,0.897410358565737,535,469,0.997,1,200,50,10
8,1104,25,50,0.0001,0.001,0.824,0.9193840579710145,587,517,0.997,1,200,50,10
8,1204,25,50,0.0001,0.001,0.842,0.9368770764119602,642,562,0.997,1,200,50,10
8,1304,25,50,0.0001,0.001,0.858,0.9486196319018405,687,617,0.997,1,200,50,10
8,1404,25,50,0.0001,0.001,0.868,0.9565527065527065,731,673,0.997,1,200,50,10
8,1504,25,50,0.0001,0.001,0.89,0.9654255319148937,771,733,0.997,1,200,50,10
8,1604,25,50,0.0001,0.001,0.89,0.970074812967581,824,780,0.997,1,200,50,10
8,1704,25,50,0.0001,0.001,0.896,0.9747652582159625,869,835,0.997,1,200,50,10
8,1804,25,50,0.0001,0.001,0.908,0.9783813747228381,914,890,0.997,1,200,50,10
8,1904,25,50,0.0001,0.001,0.914,0.9810924369747899,966,938,0.997,1,200,50,10
9,0,25,50,0.0001,0.001,0.498,0.5404411764705882,0,0,0.998,1,200,50,10
9,104,25,50,0.0001,0.001,0.514,0.5384615384615384,61,43,0.998,1,200,50,10
9,204,25,50,0.0001,0.001,0.536,0.6617647058823529,111,93,0.998,1,200,50,10
9,304,25,50,0.0001,0.001,0.542,0.5921052631578947,159,145,0.998,1,200,50,10
9,404,25,50,0.0001,0.001,0.548,0.6485148514851485,210,194,0.998,1,200,50,10
9,504,25,50,0.0001,0.001,0.534,0.6726190476190477,254,250,0.998,1,200,50,10
9,604,25,50,0.0001,0.001,0.562,0.6970198675496688,304,300,0.998,1,200,50,10
9,704,25,50,0.0001,0.001,0.568,0.7244318181818182,356,348,0.998,1,200,50,10
9,804,25,50,0.0001,0.001,0.616,0.7674129353233831,399,405,0.998,1,200,50,10
9,904,25,50,0.0001,0.001,0.648,0.797566371681416,440,464,0.998,1,200,50,10
9,1004,25,50,0.0001,0.001,0.644,0.8466135458167331,491,513,0.998,1,200,50,10
9,1104,25,50,0.0001,0.001,0.686,0.8713768115942029,543,561,0.998,1,200,50,10
9,1204,25,50,0.0001,0.001,0.72,0.8895348837209303,594,610,0.998,1,200,50,10
9,1304,25,50,0.0001,0.001,0.76,0.9125766871165644,639,665,0.998,1,200,50,10
9,1404,25,50,0.0001,0.001,0.784,0.9259259259259259,690,714,0.998,1,200,50,10
9,1504,25,50,0.0001,0.001,0.812,0.942154255319149,742,762,0.998,1,200,50,10
9,1604,25,50,0.0001,0.001,0.838,0.9507481296758105,788,816,0.998,1,200,50,10
9,1704,25,50,0.0001,0.001,0.848,0.9606807511737089,843,861,0.998,1,200,50,10
9,1804,25,50,0.0001,0.001,0.872,0.9639689578713969,892,912,0.998,1,200,50,10
9,1904,25,50,0.0001,0.001,0.884,0.9705882352941176,938,966,0.998,1,200,50,10
10,0,25,50,0.0001,0.001,0.558,0.5220588235294118,0,0,0.998,1,200,50,10
10,104,25,50,0.0001,0.001,0.58,0.5384615384615384,54,50,0.998,1,200,50,10
10,204,25,50,0.0001,0.001,0.604,0.6421568627450981,100,104,0.998,1,200,50,10
10,304,25,50,0.0001,0.001,0.542,0.5526315789473685,147,157,0.998,1,200,50,10
10,404,25,50,0.0001,0.001,0.62,0.6905940594059405,194,210,0.998,1,200,50,10
10,504,25,50,0.0001,0.001,0.632,0.6607142857142857,244,260,0.998,1,200,50,10
10,604,25,50,0.0001,0.001,0.67,0.75,294,310,0.998,1,200,50,10
10,704,25,50,0.0001,0.001,0.674,0.7386363636363636,354,350,0.998,1,200,50,10
10,804,25,50,0.0001,0.001,0.752,0.8283582089552238,400,404,0.998,1,200,50,10
10,904,25,50,0.0001,0.001,0.774,0.8584070796460177,449,455,0.998,1,200,50,10
10,1004,25,50,0.0001,0.001,0.79,0.8804780876494024,502,502,0.998,1,200,50,10
10,1104,25,50,0.0001,0.001,0.806,0.9012681159420289,554,550,0.998,1,200,50,10
10,1204,25,50,0.0001,0.001,0.82,0.9111295681063123,605,599,0.998,1,200,50,10
10,1304,25,50,0.0001,0.001,0.846,0.9256134969325154,655,649,0.998,1,200,50,10
10,1404,25,50,0.0001,0.001,0.87,0.9373219373219374,705,699,0.998,1,200,50,10
