trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,train_accuracy,batch_pos,batch_neg
13,9204,10,100,1e-05,0.01,0.692,0.9200347674923947,4615,4589
13,9304,10,100,1e-05,0.01,0.728,0.9102536543422184,4666,4638
13,9404,10,100,1e-05,0.01,0.732,0.921522756273926,4713,4691
13,9504,10,100,1e-05,0.01,0.744,0.9248737373737373,4757,4747
13,9604,10,100,1e-05,0.01,0.732,0.9319033735943357,4802,4802
13,9704,10,100,1e-05,0.01,0.758,0.9389942291838417,4857,4847
13,9804,10,100,1e-05,0.01,0.732,0.92890656874745,4913,4891
13,9904,10,100,1e-05,0.01,0.748,0.9485056542810986,4962,4942
13,10004,10,100,1e-05,0.01,0.756,0.9336265493802479,5015,4989
13,10104,10,100,1e-05,0.01,0.746,0.9464568487727633,5062,5042
13,10204,10,100,1e-05,0.01,0.786,0.9460015680125441,5107,5097
13,10304,10,100,1e-05,0.01,0.76,0.9400232919254659,5156,5148
13,10404,10,100,1e-05,0.01,0.746,0.9302191464821222,5201,5203
13,10504,10,100,1e-05,0.01,0.77,0.9255521706016756,5242,5262
13,10604,10,100,1e-05,0.01,0.786,0.9430403621274991,5293,5311
13,10704,10,100,1e-05,0.01,0.778,0.945440956651719,5347,5357
13,10804,10,100,1e-05,0.01,0.772,0.9489078119215105,5387,5417
13,10904,10,100,1e-05,0.01,0.778,0.9389214966984593,5431,5473
13,11004,10,100,1e-05,0.01,0.79,0.9397491821155943,5476,5528
13,11104,10,100,1e-05,0.01,0.786,0.950828530259366,5519,5585
13,11204,10,100,1e-05,0.01,0.776,0.9489468047126026,5569,5635
13,11304,10,100,1e-05,0.01,0.79,0.9495753715498938,5621,5683
13,11404,10,100,1e-05,0.01,0.774,0.9373027008067345,5668,5736
13,11504,10,100,1e-05,0.01,0.768,0.8914290681502086,5714,5790
13,11604,10,100,1e-05,0.01,0.786,0.9353671147880042,5770,5834
13,11704,10,100,1e-05,0.01,0.784,0.935663021189337,5819,5885
13,11804,10,100,1e-05,0.01,0.796,0.9510335479498475,5872,5932
13,11904,10,100,1e-05,0.01,0.792,0.9417002688172043,5926,5978
13,12004,10,100,1e-05,0.01,0.84,0.9575974675108297,5970,6034
13,12104,10,100,1e-05,0.01,0.812,0.9411764705882353,6025,6079
13,12204,10,100,1e-05,0.01,0.818,0.9597672894133071,6074,6130
13,12304,10,100,1e-05,0.01,0.816,0.9527795838751626,6119,6185
13,12404,10,100,1e-05,0.01,0.814,0.9613834247017091,6163,6241
13,12504,10,100,1e-05,0.01,0.836,0.9528950735764555,6217,6287
13,12604,10,100,1e-05,0.01,0.836,0.956125039669946,6260,6344
13,12704,10,100,1e-05,0.01,0.822,0.9559193954659949,6318,6386
13,12804,10,100,1e-05,0.01,0.846,0.9624336144954702,6358,6446
13,12904,10,100,1e-05,0.01,0.828,0.9648171109733416,6410,6494
13,13004,10,100,1e-05,0.01,0.826,0.9612426945555214,6467,6537
13,13104,10,100,1e-05,0.01,0.836,0.9648962148962149,6519,6585
13,13204,10,100,1e-05,0.01,0.84,0.9616782793093002,6563,6641
13,13304,10,100,1e-05,0.01,0.852,0.9582832230907997,6615,6689
13,13404,10,100,1e-05,0.01,0.854,0.9635929573261713,6667,6737
13,13504,10,100,1e-05,0.01,0.848,0.9606042654028436,6718,6786
13,13604,10,100,1e-05,0.01,0.832,0.9350191120258747,6769,6835
13,13704,10,100,1e-05,0.01,0.81,0.9206800934033859,6822,6882
13,13804,10,100,1e-05,0.01,0.844,0.9399449434946392,6872,6932
13,13904,10,100,1e-05,0.01,0.852,0.952819332566168,6925,6979
13,14004,10,100,1e-05,0.01,0.854,0.9601542416452442,6985,7019
13,14104,10,100,1e-05,0.01,0.858,0.9551191151446398,7037,7067
13,14204,10,100,1e-05,0.01,0.874,0.9603632779498733,7086,7118
13,14304,10,100,1e-05,0.01,0.88,0.9652544742729307,7137,7167
13,14404,10,100,1e-05,0.01,0.868,0.9534157178561511,7185,7219
13,14504,10,100,1e-05,0.01,0.894,0.972904026475455,7240,7264
13,14604,10,100,1e-05,0.01,0.854,0.9505614900027389,7293,7311
13,14704,10,100,1e-05,0.01,0.81,0.9076441784548422,7340,7364
13,14804,10,100,1e-05,0.01,0.842,0.9325182383139692,7391,7413
13,14904,10,100,1e-05,0.01,0.842,0.9496779388083736,7445,7459
13,15004,10,100,1e-05,0.01,0.86,0.9580778459077579,7493,7511
14,104,10,100,1e-05,0.01,0.52,0.5865384615384616,43,61
14,204,10,100,1e-05,0.01,0.516,0.696078431372549,97,107
14,304,10,100,1e-05,0.01,0.49,0.5657894736842105,142,162
14,404,10,100,1e-05,0.01,0.536,0.693069306930693,185,219
14,504,10,100,1e-05,0.01,0.536,0.6607142857142857,242,262
14,604,10,100,1e-05,0.01,0.534,0.6655629139072847,294,310
14,704,10,100,1e-05,0.01,0.544,0.6519886363636364,335,369
14,804,10,100,1e-05,0.01,0.538,0.667910447761194,381,423
14,904,10,100,1e-05,0.01,0.548,0.6769911504424779,434,470
14,1004,10,100,1e-05,0.01,0.548,0.6892430278884463,477,527
14,1104,10,100,1e-05,0.01,0.554,0.6865942028985508,523,581
14,1204,10,100,1e-05,0.01,0.532,0.6818936877076412,566,638
14,1304,10,100,1e-05,0.01,0.56,0.696319018404908,616,688
14,1404,10,100,1e-05,0.01,0.522,0.7186609686609686,667,737
14,1504,10,100,1e-05,0.01,0.542,0.6728723404255319,726,778
14,1604,10,100,1e-05,0.01,0.534,0.7119700748129676,776,828
14,1704,10,100,1e-05,0.01,0.518,0.7235915492957746,823,881
14,1804,10,100,1e-05,0.01,0.564,0.738359201773836,880,924
14,1904,10,100,1e-05,0.01,0.536,0.7358193277310925,923,981
14,2004,10,100,1e-05,0.01,0.538,0.7684630738522954,982,1022
14,2104,10,100,1e-05,0.01,0.512,0.7153041825095057,1034,1070
14,2204,10,100,1e-05,0.01,0.51,0.7382032667876588,1088,1116
14,2304,10,100,1e-05,0.01,0.52,0.7586805555555556,1136,1168
14,2404,10,100,1e-05,0.01,0.526,0.7903494176372712,1191,1213
14,2504,10,100,1e-05,0.01,0.544,0.7975239616613419,1240,1264
14,2604,10,100,1e-05,0.01,0.55,0.7991551459293394,1298,1306
14,2704,10,100,1e-05,0.01,0.532,0.7714497041420119,1354,1350
14,2804,10,100,1e-05,0.01,0.558,0.7927960057061341,1410,1394
14,2904,10,100,1e-05,0.01,0.558,0.7575757575757576,1454,1450
14,3004,10,100,1e-05,0.01,0.54,0.8062583222370173,1498,1506
14,3104,10,100,1e-05,0.01,0.562,0.8253865979381443,1557,1547
14,3204,10,100,1e-05,0.01,0.57,0.8149188514357054,1606,1598
14,3304,10,100,1e-05,0.01,0.546,0.809322033898305,1646,1658
14,3404,10,100,1e-05,0.01,0.566,0.8093419506462984,1690,1714
14,3504,10,100,1e-05,0.01,0.588,0.8159246575342466,1733,1771
14,3604,10,100,1e-05,0.01,0.602,0.8265815760266371,1777,1827
14,3704,10,100,1e-05,0.01,0.6,0.8393628509719222,1821,1883
14,3804,10,100,1e-05,0.01,0.586,0.8196635120925342,1877,1927
14,3904,10,100,1e-05,0.01,0.598,0.8381147540983607,1936,1968
14,4004,10,100,1e-05,0.01,0.632,0.8583916083916084,1995,2009
14,4104,10,100,1e-05,0.01,0.618,0.844785575048733,2049,2055
14,4204,10,100,1e-05,0.01,0.622,0.8720266412940058,2105,2099
14,4304,10,100,1e-05,0.01,0.644,0.8633828996282528,2146,2158
14,4404,10,100,1e-05,0.01,0.64,0.8474114441416893,2193,2211
14,4504,10,100,1e-05,0.01,0.634,0.8363676731793961,2240,2264
14,4604,10,100,1e-05,0.01,0.64,0.8564291920069504,2286,2318
14,4704,10,100,1e-05,0.01,0.6,0.8405612244897959,2334,2370
14,4804,10,100,1e-05,0.01,0.64,0.8634471273938384,2385,2419
14,4904,10,100,1e-05,0.01,0.644,0.8735725938009788,2440,2464
14,5004,10,100,1e-05,0.01,0.668,0.8585131894484412,2498,2506
14,5104,10,100,1e-05,0.01,0.624,0.8622648902821317,2541,2563
14,5204,10,100,1e-05,0.01,0.632,0.8491544965411222,2581,2623
14,5304,10,100,1e-05,0.01,0.65,0.8699095022624435,2639,2665
14,5404,10,100,1e-05,0.01,0.638,0.8880458919319023,2687,2717
14,5504,10,100,1e-05,0.01,0.66,0.8937136627906976,2735,2769
14,5604,10,100,1e-05,0.01,0.676,0.8984653818700928,2788,2816
14,5704,10,100,1e-05,0.01,0.642,0.8923562412342216,2838,2866
14,5804,10,100,1e-05,0.01,0.644,0.888869745003446,2892,2912
14,5904,10,100,1e-05,0.01,0.682,0.8719512195121951,2942,2962
14,6004,10,100,1e-05,0.01,0.7,0.8890739506995337,2990,3014
14,6104,10,100,1e-05,0.01,0.686,0.8669724770642202,3036,3068
14,6204,10,100,1e-05,0.01,0.668,0.8858800773694391,3095,3109
14,6304,10,100,1e-05,0.01,0.676,0.8870558375634517,3141,3163
14,6404,10,100,1e-05,0.01,0.672,0.9083385384134915,3184,3220
14,6504,10,100,1e-05,0.01,0.672,0.9017527675276753,3229,3275
14,6604,10,100,1e-05,0.01,0.692,0.9085402786190188,3278,3326
14,6704,10,100,1e-05,0.01,0.71,0.9127386634844868,3332,3372
14,6804,10,100,1e-05,0.01,0.694,0.9146090534979424,3371,3433
14,6904,10,100,1e-05,0.01,0.658,0.9088933951332561,3417,3487
14,7004,10,100,1e-05,0.01,0.702,0.9167618503712165,3468,3536
14,7104,10,100,1e-05,0.01,0.712,0.9311655405405406,3515,3589
14,7204,10,100,1e-05,0.01,0.704,0.9217101610216546,3561,3643
14,7304,10,100,1e-05,0.01,0.702,0.9296276013143483,3611,3693
14,7404,10,100,1e-05,0.01,0.718,0.9307131280388979,3665,3739
14,7504,10,100,1e-05,0.01,0.704,0.9144456289978679,3707,3797
14,7604,10,100,1e-05,0.01,0.722,0.9259600210415571,3753,3851
14,7704,10,100,1e-05,0.01,0.694,0.8961578400830738,3794,3910
14,7804,10,100,1e-05,0.01,0.712,0.9183751922091236,3841,3963
14,7904,10,100,1e-05,0.01,0.732,0.9262398785425101,3897,4007
14,8004,10,100,1e-05,0.01,0.73,0.9212893553223388,3948,4056
14,8104,10,100,1e-05,0.01,0.72,0.9195459032576505,3999,4105
14,8204,10,100,1e-05,0.01,0.738,0.9277181862506094,4048,4156
14,8304,10,100,1e-05,0.01,0.704,0.8995664739884393,4092,4212
14,8404,10,100,1e-05,0.01,0.748,0.9162303664921466,4144,4260
14,8504,10,100,1e-05,0.01,0.714,0.9199200376293509,4186,4318
14,8604,10,100,1e-05,0.01,0.724,0.9257322175732218,4234,4370
14,8704,10,100,1e-05,0.01,0.736,0.9245174632352942,4282,4422
14,8804,10,100,1e-05,0.01,0.762,0.9320763289413903,4329,4475
14,8904,10,100,1e-05,0.01,0.746,0.9433962264150944,4378,4526
14,9004,10,100,1e-05,0.01,0.736,0.9344735673034207,4423,4581
14,9104,10,100,1e-05,0.01,0.74,0.906195079086116,4476,4628
14,9204,10,100,1e-05,0.01,0.732,0.9352455454150369,4534,4670
14,9304,10,100,1e-05,0.01,0.746,0.9331470335339639,4592,4712
14,9404,10,100,1e-05,0.01,0.752,0.9368353891960868,4649,4755
14,9504,10,100,1e-05,0.01,0.738,0.9271885521885522,4692,4812
14,9604,10,100,1e-05,0.01,0.752,0.926905456059975,4733,4871
14,9704,10,100,1e-05,0.01,0.78,0.9342539159109645,4780,4924
14,9804,10,100,1e-05,0.01,0.788,0.9363525091799265,4842,4962
14,9904,10,100,1e-05,0.01,0.774,0.9255856219709209,4896,5008
14,10004,10,100,1e-05,0.01,0.764,0.9380247900839664,4947,5057
14,10104,10,100,1e-05,0.01,0.768,0.9399247822644498,5008,5096
14,10204,10,100,1e-05,0.01,0.766,0.9395335162681302,5060,5144
14,10304,10,100,1e-05,0.01,0.762,0.9362383540372671,5119,5185
14,10404,10,100,1e-05,0.01,0.75,0.9180123029603998,5169,5235
14,10504,10,100,1e-05,0.01,0.75,0.931930693069307,5215,5289
14,10604,10,100,1e-05,0.01,0.738,0.9375707280271596,5258,5346
14,10704,10,100,1e-05,0.01,0.764,0.9150784753363229,5318,5386
14,10804,10,100,1e-05,0.01,0.754,0.9252128841169938,5371,5433
14,10904,10,100,1e-05,0.01,0.76,0.9384629493763756,5422,5482
14,11004,10,100,1e-05,0.01,0.778,0.9401126862958924,5471,5533
14,11104,10,100,1e-05,0.01,0.766,0.9381304034582133,5528,5576
14,11204,10,100,1e-05,0.01,0.754,0.9227061763655837,5579,5625
14,11304,10,100,1e-05,0.01,0.776,0.9395789101203114,5635,5669
14,11404,10,100,1e-05,0.01,0.76,0.9456331111890565,5684,5720
14,11504,10,100,1e-05,0.01,0.796,0.9415855354659249,5736,5768
14,11604,10,100,1e-05,0.01,0.748,0.9186487418131679,5778,5826
14,11704,10,100,1e-05,0.01,0.768,0.9481373889268626,5838,5866
14,11804,10,100,1e-05,0.01,0.772,0.9424771263978312,5887,5917
14,11904,10,100,1e-05,0.01,0.78,0.9369959677419355,5942,5962
14,12004,10,100,1e-05,0.01,0.788,0.9465178273908698,5994,6010
14,12104,10,100,1e-05,0.01,0.786,0.9508426966292135,6050,6054
14,12204,10,100,1e-05,0.01,0.786,0.9491150442477876,6097,6107
14,12304,10,100,1e-05,0.01,0.758,0.9508289986996099,6148,6156
14,12404,10,100,1e-05,0.01,0.786,0.9342147694292163,6189,6215
14,12504,10,100,1e-05,0.01,0.79,0.951935380678183,6252,6252
14,12604,10,100,1e-05,0.01,0.794,0.944858774992066,6309,6295
14,12704,10,100,1e-05,0.01,0.782,0.9488350125944585,6350,6354
14,12804,10,100,1e-05,0.01,0.792,0.9450171821305842,6395,6409
14,12904,10,100,1e-05,0.01,0.794,0.9404060756354619,6454,6450
14,13004,10,100,1e-05,0.01,0.814,0.9573977237772993,6510,6494
14,13104,10,100,1e-05,0.01,0.83,0.9574175824175825,6556,6548
14,13204,10,100,1e-05,0.01,0.792,0.9341108754922751,6609,6595
14,13304,10,100,1e-05,0.01,0.804,0.9382892363199038,6659,6645
14,13404,10,100,1e-05,0.01,0.818,0.9249477767830498,6716,6688
14,13504,10,100,1e-05,0.01,0.814,0.9416469194312796,6768,6736
14,13604,10,100,1e-05,0.01,0.822,0.9553807703616584,6831,6773
14,13704,10,100,1e-05,0.01,0.8,0.9487011091652072,6871,6833
14,13804,10,100,1e-05,0.01,0.804,0.9544334975369458,6922,6882
14,13904,10,100,1e-05,0.01,0.83,0.9420310701956272,6974,6930
14,14004,10,100,1e-05,0.01,0.754,0.8816052556412454,7021,6983
14,14104,10,100,1e-05,0.01,0.782,0.9052750992626205,7071,7033
14,14204,10,100,1e-05,0.01,0.822,0.9367783722894959,7129,7075
14,14304,10,100,1e-05,0.01,0.804,0.9480564876957495,7176,7128
14,14404,10,100,1e-05,0.01,0.826,0.9598722577061928,7223,7181
14,14504,10,100,1e-05,0.01,0.832,0.957046332046332,7266,7238
14,14604,10,100,1e-05,0.01,0.812,0.9374144070117776,7313,7291
14,14704,10,100,1e-05,0.01,0.83,0.9610990206746464,7358,7346
14,14804,10,100,1e-05,0.01,0.796,0.9600783572007565,7415,7389
14,14904,10,100,1e-05,0.01,0.84,0.9656468062265163,7466,7438
14,15004,10,100,1e-05,0.01,0.828,0.9536123700346574,7512,7492
15,104,10,100,1e-05,0.01,0.464,0.5096153846153846,49,55
15,204,10,100,1e-05,0.01,0.506,0.6274509803921569,100,104
15,304,10,100,1e-05,0.01,0.512,0.625,147,157
15,404,10,100,1e-05,0.01,0.504,0.5915841584158416,185,219
15,504,10,100,1e-05,0.01,0.492,0.5476190476190477,245,259
15,604,10,100,1e-05,0.01,0.552,0.6009933774834437,300,304
15,704,10,100,1e-05,0.01,0.552,0.6349431818181818,350,354
15,804,10,100,1e-05,0.01,0.518,0.6106965174129353,400,404
15,904,10,100,1e-05,0.01,0.502,0.6415929203539823,455,449
15,1004,10,100,1e-05,0.01,0.498,0.6334661354581673,504,500
15,1104,10,100,1e-05,0.01,0.506,0.6394927536231884,549,555
15,1204,10,100,1e-05,0.01,0.508,0.6661129568106312,599,605
15,1304,10,100,1e-05,0.01,0.496,0.6763803680981595,652,652
15,1404,10,100,1e-05,0.01,0.506,0.6937321937321937,703,701
15,1504,10,100,1e-05,0.01,0.504,0.692154255319149,760,744
15,1604,10,100,1e-05,0.01,0.49,0.713216957605985,807,797
15,1704,10,100,1e-05,0.01,0.492,0.6977699530516432,858,846
15,1804,10,100,1e-05,0.01,0.516,0.7056541019955654,912,892
15,1904,10,100,1e-05,0.01,0.492,0.7064075630252101,971,933
15,2004,10,100,1e-05,0.01,0.528,0.7445109780439122,1025,979
15,2104,10,100,1e-05,0.01,0.522,0.7404942965779467,1076,1028
15,2204,10,100,1e-05,0.01,0.522,0.7531760435571688,1121,1083
15,2304,10,100,1e-05,0.01,0.506,0.765625,1175,1129
15,2404,10,100,1e-05,0.01,0.546,0.7420965058236273,1225,1179
15,2504,10,100,1e-05,0.01,0.534,0.7655750798722045,1268,1236
15,2604,10,100,1e-05,0.01,0.566,0.7603686635944701,1328,1276
15,2704,10,100,1e-05,0.01,0.558,0.794008875739645,1375,1329
15,2804,10,100,1e-05,0.01,0.562,0.8052781740370899,1427,1377
15,2904,10,100,1e-05,0.01,0.586,0.7878787878787878,1481,1423
15,3004,10,100,1e-05,0.01,0.55,0.7709720372836218,1529,1475
15,3104,10,100,1e-05,0.01,0.558,0.7519329896907216,1588,1516
15,3204,10,100,1e-05,0.01,0.548,0.7740324594257179,1644,1560
15,3304,10,100,1e-05,0.01,0.58,0.7842009685230025,1691,1613
15,3404,10,100,1e-05,0.01,0.576,0.818448883666275,1737,1667
15,3504,10,100,1e-05,0.01,0.582,0.783675799086758,1784,1720
15,3604,10,100,1e-05,0.01,0.596,0.8085460599334073,1830,1774
15,3704,10,100,1e-05,0.01,0.608,0.8053455723542117,1878,1826
15,3804,10,100,1e-05,0.01,0.622,0.823080967402734,1928,1876
15,3904,10,100,1e-05,0.01,0.622,0.8299180327868853,1981,1923
15,4004,10,100,1e-05,0.01,0.618,0.8189310689310689,2021,1983
15,4104,10,100,1e-05,0.01,0.61,0.844541910331384,2071,2033
15,4204,10,100,1e-05,0.01,0.634,0.8411037107516651,2117,2087
15,4304,10,100,1e-05,0.01,0.646,0.8513011152416357,2166,2138
15,4404,10,100,1e-05,0.01,0.616,0.8505903723887375,2212,2192
15,4504,10,100,1e-05,0.01,0.606,0.8290408525754884,2263,2241
15,4604,10,100,1e-05,0.01,0.65,0.8377497827975673,2320,2284
15,4704,10,100,1e-05,0.01,0.626,0.8101615646258503,2371,2333
15,4804,10,100,1e-05,0.01,0.646,0.8382597835137385,2416,2388
15,4904,10,100,1e-05,0.01,0.656,0.8611337683523654,2463,2441
15,5004,10,100,1e-05,0.01,0.656,0.8515187849720224,2511,2493
15,5104,10,100,1e-05,0.01,0.69,0.8438479623824452,2560,2544
15,5204,10,100,1e-05,0.01,0.672,0.8330130668716372,2617,2587
15,5304,10,100,1e-05,0.01,0.688,0.8499245852187028,2670,2634
15,5404,10,100,1e-05,0.01,0.688,0.8469652109548482,2722,2682
15,5504,10,100,1e-05,0.01,0.684,0.8392078488372093,2762,2742
15,5604,10,100,1e-05,0.01,0.724,0.8527837259100642,2810,2794
15,5704,10,100,1e-05,0.01,0.722,0.8764025245441796,2860,2844
15,5804,10,100,1e-05,0.01,0.71,0.8774982770503101,2913,2891
15,5904,10,100,1e-05,0.01,0.722,0.8909214092140921,2961,2943
15,6004,10,100,1e-05,0.01,0.724,0.8819120586275816,3014,2990
15,6104,10,100,1e-05,0.01,0.718,0.8761467889908257,3061,3043
15,6204,10,100,1e-05,0.01,0.696,0.8923275306254029,3117,3087
15,6304,10,100,1e-05,0.01,0.716,0.9011738578680203,3168,3136
15,6404,10,100,1e-05,0.01,0.72,0.90053091817614,3225,3179
15,6504,10,100,1e-05,0.01,0.74,0.9100553505535055,3272,3232
15,6604,10,100,1e-05,0.01,0.73,0.8977892186553604,3323,3281
15,6704,10,100,1e-05,0.01,0.726,0.9078162291169452,3368,3336
15,6804,10,100,1e-05,0.01,0.732,0.9063786008230452,3415,3389
15,6904,10,100,1e-05,0.01,0.756,0.9087485515643106,3464,3440
15,7004,10,100,1e-05,0.01,0.752,0.8886350656767561,3512,3492
15,7104,10,100,1e-05,0.01,0.716,0.8619087837837838,3559,3545
15,7204,10,100,1e-05,0.01,0.752,0.9021377012770683,3604,3600
15,7304,10,100,1e-05,0.01,0.73,0.8986856516976999,3652,3652
15,7404,10,100,1e-05,0.01,0.724,0.9008643976229065,3707,3697
15,7504,10,100,1e-05,0.01,0.728,0.9040511727078892,3755,3749
15,7604,10,100,1e-05,0.01,0.738,0.9075486586007364,3803,3801
15,7704,10,100,1e-05,0.01,0.756,0.9008307372793354,3854,3850
15,7804,10,100,1e-05,0.01,0.74,0.9218349564325987,3903,3901
15,7904,10,100,1e-05,0.01,0.768,0.9280111336032388,3952,3952
15,8004,10,100,1e-05,0.01,0.756,0.9132933533233384,4003,4001
15,8104,10,100,1e-05,0.01,0.73,0.920533070088845,4051,4053
15,8204,10,100,1e-05,0.01,0.748,0.9045587518283764,4106,4098
15,8304,10,100,1e-05,0.01,0.73,0.8097302504816956,4153,4151
15,8404,10,100,1e-05,0.01,0.754,0.856853879105188,4207,4197
15,8504,10,100,1e-05,0.01,0.768,0.8604186265286924,4257,4247
15,8604,10,100,1e-05,0.01,0.762,0.8891213389121339,4309,4295
15,8704,10,100,1e-05,0.01,0.748,0.8923483455882353,4354,4350
15,8804,10,100,1e-05,0.01,0.756,0.8951612903225806,4395,4409
15,8904,10,100,1e-05,0.01,0.788,0.9037511230907457,4447,4457
15,9004,10,100,1e-05,0.01,0.77,0.91003998223012,4501,4503
15,9104,10,100,1e-05,0.01,0.778,0.9243189806678384,4558,4546
15,9204,10,100,1e-05,0.01,0.764,0.916232073011734,4607,4597
15,9304,10,100,1e-05,0.01,0.778,0.9170249355116079,4652,4652
15,9404,10,100,1e-05,0.01,0.786,0.9182262866865164,4698,4706
15,9504,10,100,1e-05,0.01,0.794,0.9186658249158249,4744,4760
15,9604,10,100,1e-05,0.01,0.786,0.8967097042898792,4800,4804
15,9704,10,100,1e-05,0.01,0.778,0.9198268755152514,4852,4852
15,9804,10,100,1e-05,0.01,0.806,0.9186046511627907,4896,4908
15,9904,10,100,1e-05,0.01,0.74,0.8870153473344103,4941,4963
15,10004,10,100,1e-05,0.01,0.766,0.9114354258296681,4994,5010
15,10104,10,100,1e-05,0.01,0.798,0.9355700712589073,5045,5059
15,10204,10,100,1e-05,0.01,0.784,0.9094472755782046,5098,5106
15,10304,10,100,1e-05,0.01,0.798,0.9127523291925466,5149,5155
15,10404,10,100,1e-05,0.01,0.784,0.9214725105728566,5202,5202
15,10504,10,100,1e-05,0.01,0.804,0.9355483625285606,5257,5247
15,10604,10,100,1e-05,0.01,0.806,0.9296491889852886,5318,5286
15,10704,10,100,1e-05,0.01,0.8,0.9326420029895366,5363,5341
15,10804,10,100,1e-05,0.01,0.808,0.9259533506108849,5406,5398
15,10904,10,100,1e-05,0.01,0.798,0.9297505502567865,5459,5445
15,11004,10,100,1e-05,0.01,0.814,0.9283896764812796,5513,5491
15,11104,10,100,1e-05,0.01,0.816,0.9336275216138329,5558,5546
15,11204,10,100,1e-05,0.01,0.814,0.9399321670831846,5614,5590
15,11304,10,100,1e-05,0.01,0.818,0.9341825902335457,5657,5647
15,11404,10,100,1e-05,0.01,0.796,0.9209049456331112,5706,5698
15,11504,10,100,1e-05,0.01,0.824,0.9422809457579973,5763,5741
15,11604,10,100,1e-05,0.01,0.81,0.927266459841434,5811,5793
15,11704,10,100,1e-05,0.01,0.836,0.9441216678058784,5864,5840
15,11804,10,100,1e-05,0.01,0.812,0.9308708912233141,5921,5883
15,11904,10,100,1e-05,0.01,0.826,0.9379200268817204,5972,5932
15,12004,10,100,1e-05,0.01,0.818,0.9315228257247584,6022,5982
15,12104,10,100,1e-05,0.01,0.81,0.9370456047587574,6078,6026
15,12204,10,100,1e-05,0.01,0.834,0.9448541461815798,6124,6080
15,12304,10,100,1e-05,0.01,0.826,0.9281534460338101,6167,6137
15,12404,10,100,1e-05,0.01,0.842,0.9395356336665591,6215,6189
15,12504,10,100,1e-05,0.01,0.834,0.9470569417786309,6258,6246
15,12604,10,100,1e-05,0.01,0.838,0.9523167248492542,6315,6289
15,12704,10,100,1e-05,0.01,0.83,0.9359256926952141,6361,6343
15,12804,10,100,1e-05,0.01,0.82,0.9465791940018744,6400,6404
15,12904,10,100,1e-05,0.01,0.824,0.9372287662740235,6452,6452
15,13004,10,100,1e-05,0.01,0.8,0.9015687480775146,6499,6505
15,13104,10,100,1e-05,0.01,0.718,0.8415750915750916,6554,6550
15,13204,10,100,1e-05,0.01,0.774,0.8791275371099667,6612,6592
15,13304,10,100,1e-05,0.01,0.772,0.8925886951292844,6668,6636
15,13404,10,100,1e-05,0.01,0.78,0.8954789615040286,6724,6680
15,13504,10,100,1e-05,0.01,0.79,0.9105450236966824,6770,6734
15,13604,10,100,1e-05,0.01,0.778,0.8915024992649221,6821,6783
15,13704,10,100,1e-05,0.01,0.792,0.9094424985405721,6859,6845
15,13804,10,100,1e-05,0.01,0.798,0.913141118516372,6905,6899
15,13904,10,100,1e-05,0.01,0.802,0.905638665132336,6949,6955
15,14004,10,100,1e-05,0.01,0.8,0.8998143387603542,7002,7002
15,14104,10,100,1e-05,0.01,0.78,0.8840754395916052,7051,7053
15,14204,10,100,1e-05,0.01,0.792,0.9097437341593917,7107,7097
15,14304,10,100,1e-05,0.01,0.808,0.9093959731543624,7159,7145
15,14404,10,100,1e-05,0.01,0.83,0.9203693418494863,7210,7194
15,14504,10,100,1e-05,0.01,0.812,0.9355350248207391,7261,7243
15,14604,10,100,1e-05,0.01,0.82,0.9443987948507259,7312,7292
15,14704,10,100,1e-05,0.01,0.828,0.9481093579978237,7362,7342
15,14804,10,100,1e-05,0.01,0.832,0.9425155363415293,7405,7399
15,14904,10,100,1e-05,0.01,0.826,0.9477321524422974,7461,7443
15,15004,10,100,1e-05,0.01,0.83,0.949346840842442,7520,7484
16,104,10,100,1e-05,0.01,0.482,0.5576923076923077,58,46
16,204,10,100,1e-05,0.01,0.498,0.5735294117647058,118,86
16,304,10,100,1e-05,0.01,0.492,0.625,173,131
16,404,10,100,1e-05,0.01,0.476,0.6460396039603961,210,194
16,504,10,100,1e-05,0.01,0.488,0.6071428571428571,256,248
16,604,10,100,1e-05,0.01,0.51,0.6473509933774835,305,299
16,704,10,100,1e-05,0.01,0.492,0.6150568181818182,348,356
16,804,10,100,1e-05,0.01,0.502,0.6728855721393034,401,403
16,904,10,100,1e-05,0.01,0.496,0.6581858407079646,447,457
16,1004,10,100,1e-05,0.01,0.512,0.6743027888446215,489,515
16,1104,10,100,1e-05,0.01,0.52,0.6648550724637681,553,551
16,1204,10,100,1e-05,0.01,0.514,0.6677740863787376,596,608
16,1304,10,100,1e-05,0.01,0.53,0.6748466257668712,652,652
16,1404,10,100,1e-05,0.01,0.518,0.7072649572649573,696,708
16,1504,10,100,1e-05,0.01,0.522,0.6954787234042553,748,756
16,1604,10,100,1e-05,0.01,0.536,0.7493765586034913,799,805
16,1704,10,100,1e-05,0.01,0.558,0.7288732394366197,847,857
16,1804,10,100,1e-05,0.01,0.53,0.7549889135254989,892,912
16,1904,10,100,1e-05,0.01,0.546,0.7857142857142857,941,963
16,2004,10,100,1e-05,0.01,0.538,0.7829341317365269,992,1012
16,2104,10,100,1e-05,0.01,0.506,0.7200570342205324,1047,1057
16,2204,10,100,1e-05,0.01,0.534,0.764065335753176,1095,1109
16,2304,10,100,1e-05,0.01,0.548,0.7586805555555556,1149,1155
