trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,train_accuracy,batch_pos,batch_neg
18,804,10,100,1e-05,0.01,0.52,0.6865671641791045,411,393
18,904,10,100,1e-05,0.01,0.522,0.6792035398230089,461,443
18,1004,10,100,1e-05,0.01,0.54,0.700199203187251,511,493
18,1104,10,100,1e-05,0.01,0.554,0.6911231884057971,564,540
18,1204,10,100,1e-05,0.01,0.536,0.7167774086378738,622,582
18,1304,10,100,1e-05,0.01,0.52,0.7154907975460123,681,623
18,1404,10,100,1e-05,0.01,0.532,0.7556980056980057,733,671
18,1504,10,100,1e-05,0.01,0.524,0.723404255319149,781,723
18,1604,10,100,1e-05,0.01,0.522,0.7425187032418953,835,769
18,1704,10,100,1e-05,0.01,0.506,0.7464788732394366,879,825
18,1804,10,100,1e-05,0.01,0.526,0.7827050997782705,927,877
18,1904,10,100,1e-05,0.01,0.526,0.7830882352941176,976,928
18,2004,10,100,1e-05,0.01,0.502,0.780439121756487,1022,982
18,2104,10,100,1e-05,0.01,0.534,0.7694866920152091,1075,1029
18,2204,10,100,1e-05,0.01,0.5,0.808076225045372,1118,1086
18,2304,10,100,1e-05,0.01,0.56,0.7717013888888888,1169,1135
18,2404,10,100,1e-05,0.01,0.54,0.8219633943427621,1216,1188
18,2504,10,100,1e-05,0.01,0.59,0.8390575079872205,1261,1243
18,2604,10,100,1e-05,0.01,0.608,0.8410138248847926,1306,1298
18,2704,10,100,1e-05,0.01,0.584,0.8653846153846154,1350,1354
18,2804,10,100,1e-05,0.01,0.618,0.8994293865905849,1397,1407
18,2904,10,100,1e-05,0.01,0.632,0.8863636363636364,1447,1457
18,3004,10,100,1e-05,0.01,0.636,0.9077896138482024,1495,1509
18,3104,10,100,1e-05,0.01,0.656,0.9172036082474226,1537,1567
18,3204,10,100,1e-05,0.01,0.654,0.9260299625468165,1583,1621
18,3304,10,100,1e-05,0.01,0.69,0.940677966101695,1630,1674
18,3404,10,100,1e-05,0.01,0.69,0.9447708578143361,1679,1725
18,3504,10,100,1e-05,0.01,0.688,0.9203767123287672,1721,1783
18,3604,10,100,1e-05,0.01,0.706,0.943118756936737,1772,1832
18,3704,10,100,1e-05,0.01,0.71,0.9481641468682506,1819,1885
18,3804,10,100,1e-05,0.01,0.74,0.9587276550998949,1868,1936
18,3904,10,100,1e-05,0.01,0.71,0.9013831967213115,1923,1981
18,4004,10,100,1e-05,0.01,0.72,0.9353146853146853,1965,2039
18,4104,10,100,1e-05,0.01,0.754,0.9420077972709552,2007,2097
18,4204,10,100,1e-05,0.01,0.776,0.969790675547098,2044,2160
18,4304,10,100,1e-05,0.01,0.78,0.9814126394052045,2096,2208
18,4404,10,100,1e-05,0.01,0.8,0.9825158946412352,2142,2262
18,4504,10,100,1e-05,0.01,0.766,0.9682504440497336,2206,2298
18,4604,10,100,1e-05,0.01,0.79,0.9824066029539531,2251,2353
18,4704,10,100,1e-05,0.01,0.762,0.9649234693877551,2305,2399
18,4804,10,100,1e-05,0.01,0.772,0.9804329725228976,2355,2449
18,4904,10,100,1e-05,0.01,0.814,0.9885807504078303,2404,2500
18,5004,10,100,1e-05,0.01,0.796,0.9762190247801759,2441,2563
18,5104,10,100,1e-05,0.01,0.8,0.9882445141065831,2487,2617
18,5204,10,100,1e-05,0.01,0.814,0.9813604919292852,2544,2660
18,5304,10,100,1e-05,0.01,0.812,0.9773755656108597,2607,2697
18,5404,10,100,1e-05,0.01,0.822,0.9781643227239082,2649,2755
18,5504,10,100,1e-05,0.01,0.83,0.9869186046511628,2711,2793
18,5604,10,100,1e-05,0.01,0.848,0.9787651677373305,2767,2837
18,5704,10,100,1e-05,0.01,0.844,0.9810659186535764,2819,2885
18,5804,10,100,1e-05,0.01,0.854,0.989145416953825,2872,2932
18,5904,10,100,1e-05,0.01,0.848,0.9935636856368564,2930,2974
18,6004,10,100,1e-05,0.01,0.87,0.9948367754830113,2979,3025
18,6104,10,100,1e-05,0.01,0.87,0.995740498034076,3027,3077
18,6204,10,100,1e-05,0.01,0.864,0.9874274661508704,3082,3122
18,6304,10,100,1e-05,0.01,0.826,0.9793781725888325,3127,3177
18,6404,10,100,1e-05,0.01,0.868,0.9839163023110555,3180,3224
18,6504,10,100,1e-05,0.01,0.866,0.9813960639606396,3231,3273
18,6604,10,100,1e-05,0.01,0.862,0.9922774076317383,3278,3326
18,6704,10,100,1e-05,0.01,0.86,0.9858293556085919,3335,3369
18,6804,10,100,1e-05,0.01,0.854,0.9638447971781305,3386,3418
18,6904,10,100,1e-05,0.01,0.754,0.8503765932792584,3441,3463
18,7004,10,100,1e-05,0.01,0.828,0.9291833238149628,3496,3508
18,7104,10,100,1e-05,0.01,0.85,0.9500281531531531,3546,3558
18,7204,10,100,1e-05,0.01,0.848,0.9579400333148251,3594,3610
18,7304,10,100,1e-05,0.01,0.86,0.9812431544359255,3638,3666
18,7404,10,100,1e-05,0.01,0.846,0.974203133441383,3691,3713
18,7504,10,100,1e-05,0.01,0.856,0.9606876332622601,3740,3764
18,7604,10,100,1e-05,0.01,0.876,0.9797475013150974,3792,3812
18,7704,10,100,1e-05,0.01,0.888,0.9855919003115264,3841,3863
18,7804,10,100,1e-05,0.01,0.894,0.989364428498206,3895,3909
18,7904,10,100,1e-05,0.01,0.898,0.9911437246963563,3944,3960
18,8004,10,100,1e-05,0.01,0.908,0.9947526236881559,3990,4014
18,8104,10,100,1e-05,0.01,0.904,0.9927196446199408,4042,4062
18,8204,10,100,1e-05,0.01,0.894,0.9926864943929791,4094,4110
18,8304,10,100,1e-05,0.01,0.894,0.9889210019267822,4150,4154
18,8404,10,100,1e-05,0.01,0.904,0.9888148500713946,4203,4201
18,8504,10,100,1e-05,0.01,0.898,0.9824788334901223,4243,4261
18,8604,10,100,1e-05,0.01,0.882,0.9827986982798699,4286,4318
18,8704,10,100,1e-05,0.01,0.88,0.9862132352941176,4334,4370
18,8804,10,100,1e-05,0.01,0.912,0.9955701953657429,4381,4423
18,8904,10,100,1e-05,0.01,0.922,0.9960691823899371,4428,4476
18,9004,10,100,1e-05,0.01,0.914,0.9883385162150156,4479,4525
18,9104,10,100,1e-05,0.01,0.91,0.9914323374340949,4525,4579
18,9204,10,100,1e-05,0.01,0.91,0.9845719252498913,4577,4627
18,9304,10,100,1e-05,0.01,0.908,0.9881771281169389,4624,4680
18,9404,10,100,1e-05,0.01,0.92,0.9929817099106764,4677,4727
18,9504,10,100,1e-05,0.01,0.942,0.9938973063973064,4719,4785
18,9604,10,100,1e-05,0.01,0.934,0.9920866305705955,4763,4841
18,9704,10,100,1e-05,0.01,0.936,0.9926834295136027,4813,4891
18,9804,10,100,1e-05,0.01,0.93,0.9976540187678499,4865,4939
18,9904,10,100,1e-05,0.01,0.94,0.9951534733441034,4917,4987
18,10004,10,100,1e-05,0.01,0.936,0.993702518992403,4969,5035
18,10104,10,100,1e-05,0.01,0.95,0.9959422011084719,5022,5082
18,10204,10,100,1e-05,0.01,0.948,0.9953939631517053,5068,5136
18,10304,10,100,1e-05,0.01,0.94,0.9967003105590062,5127,5177
18,10404,10,100,1e-05,0.01,0.952,0.9958669742406767,5182,5222
18,10504,10,100,1e-05,0.01,0.954,0.9983815689261234,5232,5272
18,10604,10,100,1e-05,0.01,0.956,0.9986797434930215,5276,5328
18,10704,10,100,1e-05,0.01,0.962,0.9987855007473841,5323,5381
18,10804,10,100,1e-05,0.01,0.946,0.9921325435024065,5376,5428
18,10904,10,100,1e-05,0.01,0.958,0.9909207630227439,5424,5480
18,11004,10,100,1e-05,0.01,0.954,0.9949109414758269,5475,5529
18,11104,10,100,1e-05,0.01,0.95,0.9927053314121037,5527,5577
18,11204,10,100,1e-05,0.01,0.96,0.9842913245269547,5581,5623
18,11304,10,100,1e-05,0.01,0.96,0.9904458598726115,5629,5675
18,11404,10,100,1e-05,0.01,0.962,0.9936864258155034,5681,5723
18,11504,10,100,1e-05,0.01,0.968,0.9971314325452016,5733,5771
18,11604,10,100,1e-05,0.01,0.968,0.9968976215098242,5781,5823
18,11704,10,100,1e-05,0.01,0.976,0.9989747095010253,5833,5871
18,11804,10,100,1e-05,0.01,0.98,0.998898678414097,5885,5919
18,11904,10,100,1e-05,0.01,0.972,0.999075940860215,5936,5968
18,12004,10,100,1e-05,0.01,0.976,0.9985838053982006,5979,6025
18,12104,10,100,1e-05,0.01,0.978,0.999256444150694,6033,6071
18,12204,10,100,1e-05,0.01,0.974,0.9987708947885939,6078,6126
18,12304,10,100,1e-05,0.01,0.978,0.9972366710013004,6130,6174
18,12404,10,100,1e-05,0.01,0.978,0.9986294743631087,6182,6222
18,12504,10,100,1e-05,0.01,0.978,0.9926423544465771,6229,6275
18,12604,10,100,1e-05,0.01,0.962,0.9894477943509997,6278,6326
18,12704,10,100,1e-05,0.01,0.966,0.9924433249370277,6328,6376
18,12804,10,100,1e-05,0.01,0.966,0.9960168697282099,6378,6426
18,12904,10,100,1e-05,0.01,0.968,0.9976751394916304,6429,6475
18,13004,10,100,1e-05,0.01,0.976,0.9981544140264534,6481,6523
18,13104,10,100,1e-05,0.01,0.978,0.998550061050061,6529,6575
18,13204,10,100,1e-05,0.01,0.978,0.9994698576189034,6576,6628
18,13304,10,100,1e-05,0.01,0.978,0.9996241731809982,6626,6678
18,13404,10,100,1e-05,0.01,0.982,0.9995523724261415,6683,6721
18,13504,10,100,1e-05,0.01,0.986,0.9989632701421801,6737,6767
18,13604,10,100,1e-05,0.01,0.98,0.9987503675389592,6786,6818
18,13704,10,100,1e-05,0.01,0.972,0.9959136018680678,6837,6867
18,13804,10,100,1e-05,0.01,0.976,0.9981889307447117,6895,6909
18,13904,10,100,1e-05,0.01,0.96,0.9946777905638665,6944,6960
18,14004,10,100,1e-05,0.01,0.978,0.9941445301342473,7001,7003
18,14104,10,100,1e-05,0.01,0.982,0.9975184344866704,7053,7051
18,14204,10,100,1e-05,0.01,0.98,0.9917628836947339,7098,7106
18,14304,10,100,1e-05,0.01,0.982,0.9962248322147651,7152,7152
18,14404,10,100,1e-05,0.01,0.984,0.9990280477645098,7193,7211
18,14504,10,100,1e-05,0.01,0.978,0.9995173745173745,7250,7254
18,14604,10,100,1e-05,0.01,0.986,0.9988359353601753,7308,7296
18,14704,10,100,1e-05,0.01,0.982,0.9990478781284005,7344,7360
18,14804,10,100,1e-05,0.01,0.976,0.9971629289381249,7394,7410
18,14904,10,100,1e-05,0.01,0.976,0.9930220075147611,7442,7462
18,15004,10,100,1e-05,0.01,0.98,0.9929352172753932,7492,7512
19,104,10,100,1e-05,0.01,0.496,0.7403846153846154,54,50
19,204,10,100,1e-05,0.01,0.49,0.6519607843137255,102,102
19,304,10,100,1e-05,0.01,0.462,0.5921052631578947,151,153
19,404,10,100,1e-05,0.01,0.496,0.599009900990099,209,195
19,504,10,100,1e-05,0.01,0.48,0.5793650793650794,265,239
19,604,10,100,1e-05,0.01,0.476,0.6241721854304636,313,291
19,704,10,100,1e-05,0.01,0.476,0.6207386363636364,363,341
19,804,10,100,1e-05,0.01,0.504,0.6206467661691543,412,392
19,904,10,100,1e-05,0.01,0.514,0.625,464,440
19,1004,10,100,1e-05,0.01,0.492,0.6643426294820717,505,499
19,1104,10,100,1e-05,0.01,0.522,0.6376811594202898,556,548
19,1204,10,100,1e-05,0.01,0.506,0.6445182724252492,603,601
19,1304,10,100,1e-05,0.01,0.506,0.6388036809815951,653,651
19,1404,10,100,1e-05,0.01,0.496,0.6666666666666666,706,698
19,1504,10,100,1e-05,0.01,0.526,0.6396276595744681,758,746
19,1604,10,100,1e-05,0.01,0.524,0.7019950124688279,803,801
19,1704,10,100,1e-05,0.01,0.52,0.7065727699530516,860,844
19,1804,10,100,1e-05,0.01,0.508,0.7200665188470067,904,900
19,1904,10,100,1e-05,0.01,0.53,0.7258403361344538,954,950
19,2004,10,100,1e-05,0.01,0.534,0.7719560878243513,1009,995
19,2104,10,100,1e-05,0.01,0.544,0.7271863117870723,1057,1047
19,2204,10,100,1e-05,0.01,0.572,0.7699637023593466,1104,1100
19,2304,10,100,1e-05,0.01,0.596,0.8025173611111112,1156,1148
19,2404,10,100,1e-05,0.01,0.602,0.8094841930116472,1197,1207
19,2504,10,100,1e-05,0.01,0.596,0.786741214057508,1247,1257
19,2604,10,100,1e-05,0.01,0.638,0.8402457757296466,1294,1310
19,2704,10,100,1e-05,0.01,0.674,0.8694526627218935,1349,1355
19,2804,10,100,1e-05,0.01,0.704,0.8762482168330956,1395,1409
19,2904,10,100,1e-05,0.01,0.732,0.8884297520661157,1449,1455
19,3004,10,100,1e-05,0.01,0.778,0.9314247669773635,1500,1504
19,3104,10,100,1e-05,0.01,0.78,0.9033505154639175,1547,1557
19,3204,10,100,1e-05,0.01,0.784,0.9138576779026217,1603,1601
19,3304,10,100,1e-05,0.01,0.818,0.9203995157384988,1649,1655
19,3404,10,100,1e-05,0.01,0.852,0.9588719153936546,1704,1700
19,3504,10,100,1e-05,0.01,0.89,0.9651826484018264,1751,1753
19,3604,10,100,1e-05,0.01,0.888,0.9733629300776915,1797,1807
19,3704,10,100,1e-05,0.01,0.896,0.9778617710583153,1844,1860
19,3804,10,100,1e-05,0.01,0.918,0.9860672975814931,1889,1915
19,3904,10,100,1e-05,0.01,0.926,0.9948770491803278,1945,1959
19,4004,10,100,1e-05,0.01,0.926,0.9935064935064936,1993,2011
19,4104,10,100,1e-05,0.01,0.924,0.9951267056530214,2038,2066
19,4204,10,100,1e-05,0.01,0.94,0.9964319695528069,2081,2123
19,4304,10,100,1e-05,0.01,0.934,0.9981412639405205,2143,2161
19,4404,10,100,1e-05,0.01,0.944,0.9965940054495913,2197,2207
19,4504,10,100,1e-05,0.01,0.934,0.997113676731794,2246,2258
19,4604,10,100,1e-05,0.01,0.942,0.9967419635099913,2299,2305
19,4704,10,100,1e-05,0.01,0.942,0.9965986394557823,2342,2362
19,4804,10,100,1e-05,0.01,0.94,0.9947960033305578,2390,2414
19,4904,10,100,1e-05,0.01,0.938,0.9940864600326265,2440,2464
19,5004,10,100,1e-05,0.01,0.93,0.9886091127098321,2486,2518
19,5104,10,100,1e-05,0.01,0.924,0.9647335423197492,2535,2569
19,5204,10,100,1e-05,0.01,0.936,0.9790545734050731,2585,2619
19,5304,10,100,1e-05,0.01,0.936,0.9817119155354449,2637,2667
19,5404,10,100,1e-05,0.01,0.878,0.9431902294596595,2689,2715
19,5504,10,100,1e-05,0.01,0.9,0.9411337209302325,2743,2761
19,5604,10,100,1e-05,0.01,0.952,0.9848322626695217,2792,2812
19,5704,10,100,1e-05,0.01,0.96,0.9936886395511921,2846,2858
19,5804,10,100,1e-05,0.01,0.958,0.9972432804962095,2911,2893
19,5904,10,100,1e-05,0.01,0.958,0.9979674796747967,2958,2946
19,6004,10,100,1e-05,0.01,0.966,0.9986675549633578,3001,3003
19,6104,10,100,1e-05,0.01,0.964,0.9991808650065531,3047,3057
19,6204,10,100,1e-05,0.01,0.968,0.9993552546744036,3093,3111
19,6304,10,100,1e-05,0.01,0.968,0.9992068527918782,3142,3162
19,6404,10,100,1e-05,0.01,0.966,0.999531542785759,3191,3213
19,6504,10,100,1e-05,0.01,0.97,0.9995387453874539,3248,3256
19,6604,10,100,1e-05,0.01,0.974,0.9974258025439128,3302,3302
19,6704,10,100,1e-05,0.01,0.966,0.9950775656324582,3354,3350
19,6804,10,100,1e-05,0.01,0.976,0.9986772486772487,3405,3399
19,6904,10,100,1e-05,0.01,0.972,0.9975376593279258,3461,3443
19,7004,10,100,1e-05,0.01,0.972,0.9992861222158766,3513,3491
19,7104,10,100,1e-05,0.01,0.976,0.9988738738738738,3567,3537
19,7204,10,100,1e-05,0.01,0.98,0.9997223764575236,3617,3587
19,7304,10,100,1e-05,0.01,0.972,0.9995892661555312,3671,3633
19,7404,10,100,1e-05,0.01,0.978,0.9995948136142626,3725,3679
19,7504,10,100,1e-05,0.01,0.972,0.996268656716418,3772,3732
19,7604,10,100,1e-05,0.01,0.972,0.9953971593897949,3824,3780
19,7704,10,100,1e-05,0.01,0.99,0.9968847352024922,3870,3834
19,7804,10,100,1e-05,0.01,0.976,0.9948744233726294,3916,3888
19,7904,10,100,1e-05,0.01,0.97,0.9953188259109311,3964,3940
19,8004,10,100,1e-05,0.01,0.978,0.9977511244377811,4011,3993
19,8104,10,100,1e-05,0.01,0.982,0.9985192497532083,4053,4051
19,8204,10,100,1e-05,0.01,0.978,0.9984154071184788,4101,4103
19,8304,10,100,1e-05,0.01,0.982,0.998795761078998,4143,4161
19,8404,10,100,1e-05,0.01,0.98,0.9986910994764397,4194,4210
19,8504,10,100,1e-05,0.01,0.98,0.9965898400752587,4238,4266
19,8604,10,100,1e-05,0.01,0.976,0.996048349604835,4281,4323
19,8704,10,100,1e-05,0.01,0.978,0.9933363970588235,4321,4383
19,8804,10,100,1e-05,0.01,0.98,0.9972739663789186,4370,4434
19,8904,10,100,1e-05,0.01,0.98,0.9987646001796945,4413,4491
19,9004,10,100,1e-05,0.01,0.986,0.9997778764993336,4461,4543
19,9104,10,100,1e-05,0.01,0.986,0.999780316344464,4516,4588
19,9204,10,100,1e-05,0.01,0.98,0.9976097348978705,4570,4634
19,9304,10,100,1e-05,0.01,0.982,0.9992476354256233,4622,4682
19,9404,10,100,1e-05,0.01,0.978,0.999042960442365,4678,4726
19,9504,10,100,1e-05,0.01,0.978,0.9989478114478114,4728,4776
19,9604,10,100,1e-05,0.01,0.98,0.9995835068721366,4776,4828
19,9704,10,100,1e-05,0.01,0.978,0.9948474855729597,4835,4869
19,9804,10,100,1e-05,0.01,0.986,0.9979600163198694,4881,4923
19,9904,10,100,1e-05,0.01,0.976,0.9934369951534734,4936,4968
19,10004,10,100,1e-05,0.01,0.906,0.9304278288684527,4989,5015
19,10104,10,100,1e-05,0.01,0.956,0.9547703879651623,5045,5059
19,10204,10,100,1e-05,0.01,0.978,0.9895139161113289,5100,5104
19,10304,10,100,1e-05,0.01,0.99,0.9960209627329193,5143,5161
19,10404,10,100,1e-05,0.01,0.982,0.9975009611687813,5204,5200
19,10504,10,100,1e-05,0.01,0.992,0.9972391469916222,5253,5251
19,10604,10,100,1e-05,0.01,0.988,0.9978310071671067,5303,5301
19,10704,10,100,1e-05,0.01,0.992,0.999626307922272,5353,5351
19,10804,10,100,1e-05,0.01,0.992,0.9984265087004813,5400,5404
19,10904,10,100,1e-05,0.01,0.992,0.9965150403521643,5445,5459
19,11004,10,100,1e-05,0.01,0.988,0.9974554707379135,5493,5511
19,11104,10,100,1e-05,0.01,0.994,0.9978386167146974,5544,5560
19,11204,10,100,1e-05,0.01,0.992,0.9978579078900393,5593,5611
19,11304,10,100,1e-05,0.01,0.99,0.9981422505307855,5642,5662
19,11404,10,100,1e-05,0.01,0.986,0.9968432129077517,5692,5712
19,11504,10,100,1e-05,0.01,0.99,0.9987830319888734,5739,5765
19,11604,10,100,1e-05,0.01,0.99,0.9986211651154774,5784,5820
19,11704,10,100,1e-05,0.01,0.992,0.9986329460013671,5827,5877
19,11804,10,100,1e-05,0.01,0.988,0.9996611318197222,5881,5923
19,11904,10,100,1e-05,0.01,0.986,0.9949596774193549,5925,5979
19,12004,10,100,1e-05,0.01,0.986,0.9970009996667777,5984,6020
19,12104,10,100,1e-05,0.01,0.996,0.9990085922009253,6037,6067
19,12204,10,100,1e-05,0.01,0.988,0.9977876106194691,6091,6113
19,12304,10,100,1e-05,0.01,0.994,0.9992685305591678,6141,6163
19,12404,10,100,1e-05,0.01,0.992,0.999677523379555,6196,6208
19,12504,10,100,1e-05,0.01,0.992,1.0,6244,6260
19,12604,10,100,1e-05,0.01,0.994,1.0,6294,6310
19,12704,10,100,1e-05,0.01,0.992,1.0,6339,6365
19,12804,10,100,1e-05,0.01,0.992,0.999843798812871,6394,6410
19,12904,10,100,1e-05,0.01,0.992,0.9996900185988841,6443,6461
19,13004,10,100,1e-05,0.01,0.992,0.9980006151953246,6489,6515
19,13104,10,100,1e-05,0.01,0.992,0.9967185592185592,6544,6560
19,13204,10,100,1e-05,0.01,0.986,0.9945471069372918,6601,6603
19,13304,10,100,1e-05,0.01,0.99,0.9963168971737824,6655,6649
19,13404,10,100,1e-05,0.01,0.992,0.9970904207699194,6704,6700
19,13504,10,100,1e-05,0.01,0.996,0.9982227488151659,6752,6752
19,13604,10,100,1e-05,0.01,0.99,0.9982358129961776,6805,6799
19,13704,10,100,1e-05,0.01,0.994,0.9973730297723292,6858,6846
19,13804,10,100,1e-05,0.01,0.996,0.9999275572297884,6904,6900
19,13904,10,100,1e-05,0.01,0.996,0.999928078250863,6954,6950
19,14004,10,100,1e-05,0.01,0.996,0.9992859183090546,7009,6995
19,14104,10,100,1e-05,0.01,0.994,1.0,7065,7039
19,14204,10,100,1e-05,0.01,0.994,1.0,7114,7090
19,14304,10,100,1e-05,0.01,0.994,1.0,7157,7147
19,14404,10,100,1e-05,0.01,0.996,0.9997222993612885,7200,7204
19,14504,10,100,1e-05,0.01,0.994,1.0,7243,7261
19,14604,10,100,1e-05,0.01,0.996,0.9994522048753766,7299,7305
19,14704,10,100,1e-05,0.01,0.994,0.9995919477693145,7357,7347
19,14804,10,100,1e-05,0.01,0.99,0.9982437179140773,7409,7395
19,14904,10,100,1e-05,0.01,0.976,0.9823537305421364,7458,7446
19,15004,10,100,1e-05,0.01,0.984,0.9963343108504399,7501,7503
20,104,10,100,1e-05,0.01,0.49,0.5769230769230769,44,60
20,204,10,100,1e-05,0.01,0.5,0.5931372549019608,103,101
20,304,10,100,1e-05,0.01,0.512,0.625,152,152
20,404,10,100,1e-05,0.01,0.526,0.5891089108910891,202,202
20,504,10,100,1e-05,0.01,0.486,0.6011904761904762,256,248
20,604,10,100,1e-05,0.01,0.488,0.6175496688741722,308,296
20,704,10,100,1e-05,0.01,0.514,0.6221590909090909,361,343
20,804,10,100,1e-05,0.01,0.484,0.6281094527363185,415,389
20,904,10,100,1e-05,0.01,0.468,0.5851769911504425,465,439
20,1004,10,100,1e-05,0.01,0.49,0.6364541832669323,506,498
20,1104,10,100,1e-05,0.01,0.504,0.6177536231884058,554,550
20,1204,10,100,1e-05,0.01,0.536,0.6395348837209303,602,602
20,1304,10,100,1e-05,0.01,0.534,0.6449386503067485,662,642
20,1404,10,100,1e-05,0.01,0.52,0.6680911680911681,724,680
20,1504,10,100,1e-05,0.01,0.556,0.6628989361702128,770,734
20,1604,10,100,1e-05,0.01,0.512,0.6882793017456359,821,783
20,1704,10,100,1e-05,0.01,0.55,0.6977699530516432,870,834
20,1804,10,100,1e-05,0.01,0.58,0.725609756097561,923,881
20,1904,10,100,1e-05,0.01,0.604,0.7426470588235294,966,938
20,2004,10,100,1e-05,0.01,0.61,0.7654690618762475,1017,987
20,2104,10,100,1e-05,0.01,0.672,0.7723384030418251,1063,1041
20,2204,10,100,1e-05,0.01,0.702,0.8284936479128857,1112,1092
20,2304,10,100,1e-05,0.01,0.714,0.8454861111111112,1166,1138
20,2404,10,100,1e-05,0.01,0.706,0.8643926788685524,1210,1194
20,2504,10,100,1e-05,0.01,0.772,0.8738019169329073,1256,1248
20,2604,10,100,1e-05,0.01,0.78,0.8678955453149002,1311,1293
20,2704,10,100,1e-05,0.01,0.798,0.8635355029585798,1363,1341
20,2804,10,100,1e-05,0.01,0.776,0.8559201141226819,1412,1392
20,2904,10,100,1e-05,0.01,0.804,0.856404958677686,1462,1442
20,3004,10,100,1e-05,0.01,0.836,0.8931424766977364,1505,1499
20,3104,10,100,1e-05,0.01,0.842,0.9197809278350515,1556,1548
20,3204,10,100,1e-05,0.01,0.874,0.9285268414481898,1602,1602
20,3304,10,100,1e-05,0.01,0.828,0.937046004842615,1663,1641
20,3404,10,100,1e-05,0.01,0.828,0.8654524089306698,1713,1691
20,3504,10,100,1e-05,0.01,0.804,0.8544520547945206,1768,1736
20,3604,10,100,1e-05,0.01,0.824,0.8953940066592675,1820,1784
20,3704,10,100,1e-05,0.01,0.83,0.8979481641468683,1867,1837
20,3804,10,100,1e-05,0.01,0.876,0.9263932702418507,1917,1887
20,3904,10,100,1e-05,0.01,0.882,0.938780737704918,1968,1936
20,4004,10,100,1e-05,0.01,0.892,0.9502997002997003,2007,1997
20,4104,10,100,1e-05,0.01,0.91,0.9707602339181286,2063,2041
20,4204,10,100,1e-05,0.01,0.88,0.9529019980970505,2114,2090
20,4304,10,100,1e-05,0.01,0.902,0.9563197026022305,2152,2152
20,4404,10,100,1e-05,0.01,0.922,0.9722979109900091,2209,2195
20,4504,10,100,1e-05,0.01,0.912,0.9753552397868561,2259,2245
20,4604,10,100,1e-05,0.01,0.926,0.977845351867941,2315,2289
20,4704,10,100,1e-05,0.01,0.908,0.9621598639455783,2365,2339
20,4804,10,100,1e-05,0.01,0.916,0.958368026644463,2407,2397
20,4904,10,100,1e-05,0.01,0.918,0.9453507340946167,2458,2446
20,5004,10,100,1e-05,0.01,0.914,0.9664268585131894,2503,2501
20,5104,10,100,1e-05,0.01,0.934,0.9747257053291536,2558,2546
20,5204,10,100,1e-05,0.01,0.948,0.97847809377402,2601,2603
20,5304,10,100,1e-05,0.01,0.932,0.9664404223227753,2650,2654
20,5404,10,100,1e-05,0.01,0.944,0.979459659511473,2702,2702
20,5504,10,100,1e-05,0.01,0.952,0.981468023255814,2754,2750
20,5604,10,100,1e-05,0.01,0.946,0.988401142041399,2813,2791
20,5704,10,100,1e-05,0.01,0.952,0.9889551192145862,2866,2838
20,5804,10,100,1e-05,0.01,0.956,0.9934527911784976,2914,2890
20,5904,10,100,1e-05,0.01,0.966,0.9964430894308943,2961,2943
20,6004,10,100,1e-05,0.01,0.956,0.9915056628914057,3012,2992
20,6104,10,100,1e-05,0.01,0.966,0.9947575360419397,3061,3043
20,6204,10,100,1e-05,0.01,0.972,0.9961315280464217,3105,3099
20,6304,10,100,1e-05,0.01,0.964,0.995241116751269,3156,3148
20,6404,10,100,1e-05,0.01,0.96,0.9884447220487196,3196,3208
20,6504,10,100,1e-05,0.01,0.954,0.9730934809348093,3249,3255
20,6604,10,100,1e-05,0.01,0.97,0.9906117504542702,3296,3308
20,6704,10,100,1e-05,0.01,0.966,0.9926909307875895,3344,3360
20,6804,10,100,1e-05,0.01,0.97,0.9901528512639624,3398,3406
20,6904,10,100,1e-05,0.01,0.974,0.9955098493626883,3443,3461
20,7004,10,100,1e-05,0.01,0.976,0.9941462021701885,3486,3518
20,7104,10,100,1e-05,0.01,0.976,0.9977477477477478,3533,3571
20,7204,10,100,1e-05,0.01,0.98,0.998611882287618,3581,3623
20,7304,10,100,1e-05,0.01,0.976,0.9990416210295728,3630,3674
20,7404,10,100,1e-05,0.01,0.97,0.9891950297136682,3678,3726
20,7504,10,100,1e-05,0.01,0.968,0.9890724946695096,3717,3787
20,7604,10,100,1e-05,0.01,0.97,0.9807995791688585,3754,3850
20,7704,10,100,1e-05,0.01,0.964,0.981048805815161,3803,3901
20,7804,10,100,1e-05,0.01,0.962,0.9891081496668375,3855,3949
20,7904,10,100,1e-05,0.01,0.98,0.9940536437246964,3903,4001
20,8004,10,100,1e-05,0.01,0.982,0.9940029985007496,3953,4051
20,8104,10,100,1e-05,0.01,0.97,0.9928430404738401,4005,4099
20,8204,10,100,1e-05,0.01,0.982,0.9978059483178937,4053,4151
20,8304,10,100,1e-05,0.01,0.984,0.998795761078998,4093,4211
20,8404,10,100,1e-05,0.01,0.986,0.9955973346025702,4137,4267
20,8504,10,100,1e-05,0.01,0.978,0.9961194731890874,4189,4315
20,8604,10,100,1e-05,0.01,0.98,0.9963970246397025,4236,4368
20,8704,10,100,1e-05,0.01,0.986,0.9987362132352942,4287,4417
20,8804,10,100,1e-05,0.01,0.98,0.9817128577919128,4330,4474
20,8904,10,100,1e-05,0.01,0.972,0.9909029649595688,4384,4520
