trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,train_accuracy,batch_pos,batch_neg,equality_pretraining_accuracy,max_equality_pretraining_trials
7,604,10,50,1e-05,0.001,0.576,0.5728476821192053,310,294,0.954,1
7,704,10,50,1e-05,0.001,0.584,0.5752840909090909,361,343,0.954,1
7,804,10,50,1e-05,0.001,0.58,0.5696517412935324,412,392,0.954,1
7,904,10,50,1e-05,0.001,0.578,0.5851769911504425,459,445,0.954,1
7,1004,10,50,1e-05,0.001,0.592,0.603585657370518,509,495,0.954,1
7,1104,10,50,1e-05,0.001,0.59,0.6186594202898551,564,540,0.954,1
7,1204,10,50,1e-05,0.001,0.604,0.627906976744186,605,599,0.954,1
7,1304,10,50,1e-05,0.001,0.616,0.6418711656441718,652,652,0.954,1
7,1404,10,50,1e-05,0.001,0.6,0.6317663817663818,704,700,0.954,1
7,1504,10,50,1e-05,0.001,0.614,0.6482712765957447,749,755,0.954,1
7,1604,10,50,1e-05,0.001,0.626,0.6602244389027432,800,804,0.954,1
7,1704,10,50,1e-05,0.001,0.632,0.6731220657276995,851,853,0.954,1
7,1804,10,50,1e-05,0.001,0.646,0.6851441241685144,905,899,0.954,1
7,1904,10,50,1e-05,0.001,0.654,0.7011554621848739,952,952,0.954,1
8,0,10,50,1e-05,0.001,0.56,0.5215336134453782,0,0,0.878,1
8,104,10,50,1e-05,0.001,0.558,0.4423076923076923,56,48,0.878,1
8,204,10,50,1e-05,0.001,0.56,0.5049019607843137,100,104,0.878,1
8,304,10,50,1e-05,0.001,0.562,0.5526315789473685,144,160,0.878,1
8,404,10,50,1e-05,0.001,0.568,0.5668316831683168,195,209,0.878,1
8,504,10,50,1e-05,0.001,0.562,0.5555555555555556,260,244,0.878,1
8,604,10,50,1e-05,0.001,0.536,0.5711920529801324,312,292,0.878,1
8,704,10,50,1e-05,0.001,0.526,0.5752840909090909,356,348,0.878,1
8,804,10,50,1e-05,0.001,0.532,0.5646766169154229,407,397,0.878,1
8,904,10,50,1e-05,0.001,0.556,0.5752212389380531,456,448,0.878,1
8,1004,10,50,1e-05,0.001,0.572,0.5846613545816733,509,495,0.878,1
8,1104,10,50,1e-05,0.001,0.572,0.5860507246376812,550,554,0.878,1
8,1204,10,50,1e-05,0.001,0.57,0.5946843853820598,602,602,0.878,1
8,1304,10,50,1e-05,0.001,0.582,0.588957055214724,647,657,0.878,1
8,1404,10,50,1e-05,0.001,0.58,0.6047008547008547,697,707,0.878,1
8,1504,10,50,1e-05,0.001,0.58,0.6083776595744681,752,752,0.878,1
8,1604,10,50,1e-05,0.001,0.582,0.6097256857855362,801,803,0.878,1
8,1704,10,50,1e-05,0.001,0.582,0.6161971830985915,854,850,0.878,1
8,1804,10,50,1e-05,0.001,0.6,0.6208425720620843,895,909,0.878,1
8,1904,10,50,1e-05,0.001,0.612,0.6213235294117647,952,952,0.878,1
9,0,10,50,1e-05,0.001,0.546,0.5535714285714286,0,0,0.956,1
9,104,10,50,1e-05,0.001,0.55,0.5961538461538461,48,56,0.956,1
9,204,10,50,1e-05,0.001,0.546,0.5833333333333334,98,106,0.956,1
9,304,10,50,1e-05,0.001,0.552,0.5986842105263158,143,161,0.956,1
9,404,10,50,1e-05,0.001,0.576,0.6188118811881188,185,219,0.956,1
9,504,10,50,1e-05,0.001,0.598,0.6031746031746031,232,272,0.956,1
9,604,10,50,1e-05,0.001,0.62,0.5960264900662252,282,322,0.956,1
9,704,10,50,1e-05,0.001,0.624,0.6235795454545454,333,371,0.956,1
9,804,10,50,1e-05,0.001,0.634,0.6206467661691543,388,416,0.956,1
9,904,10,50,1e-05,0.001,0.63,0.6227876106194691,437,467,0.956,1
9,1004,10,50,1e-05,0.001,0.624,0.6324701195219123,487,517,0.956,1
9,1104,10,50,1e-05,0.001,0.63,0.6431159420289855,547,557,0.956,1
9,1204,10,50,1e-05,0.001,0.638,0.6586378737541528,603,601,0.956,1
9,1304,10,50,1e-05,0.001,0.646,0.6664110429447853,650,654,0.956,1
9,1404,10,50,1e-05,0.001,0.662,0.6723646723646723,701,703,0.956,1
9,1504,10,50,1e-05,0.001,0.668,0.6881648936170213,756,748,0.956,1
9,1604,10,50,1e-05,0.001,0.668,0.7007481296758105,802,802,0.956,1
9,1704,10,50,1e-05,0.001,0.686,0.7165492957746479,849,855,0.956,1
9,1804,10,50,1e-05,0.001,0.688,0.738359201773836,894,910,0.956,1
9,1904,10,50,1e-05,0.001,0.7,0.7384453781512605,952,952,0.956,1
10,0,10,50,1e-05,0.001,0.578,0.5656512605042017,0,0,0.964,1
10,104,10,50,1e-05,0.001,0.58,0.5673076923076923,50,54,0.964,1
10,204,10,50,1e-05,0.001,0.58,0.5980392156862745,95,109,0.964,1
10,304,10,50,1e-05,0.001,0.584,0.5822368421052632,148,156,0.964,1
10,404,10,50,1e-05,0.001,0.59,0.5841584158415841,200,204,0.964,1
10,504,10,50,1e-05,0.001,0.594,0.5992063492063492,250,254,0.964,1
10,604,10,50,1e-05,0.001,0.59,0.5745033112582781,293,311,0.964,1
10,704,10,50,1e-05,0.001,0.586,0.5553977272727273,338,366,0.964,1
10,804,10,50,1e-05,0.001,0.588,0.5758706467661692,395,409,0.964,1
10,904,10,50,1e-05,0.001,0.598,0.581858407079646,444,460,0.964,1
10,1004,10,50,1e-05,0.001,0.602,0.6045816733067729,484,520,0.964,1
10,1104,10,50,1e-05,0.001,0.604,0.6168478260869565,537,567,0.964,1
10,1204,10,50,1e-05,0.001,0.608,0.6254152823920266,585,619,0.964,1
10,1304,10,50,1e-05,0.001,0.62,0.6326687116564417,641,663,0.964,1
10,1404,10,50,1e-05,0.001,0.636,0.6438746438746439,682,722,0.964,1
10,1504,10,50,1e-05,0.001,0.64,0.6482712765957447,740,764,0.964,1
10,1604,10,50,1e-05,0.001,0.65,0.6608478802992519,793,811,0.964,1
10,1704,10,50,1e-05,0.001,0.662,0.67018779342723,851,853,0.964,1
10,1804,10,50,1e-05,0.001,0.678,0.6790465631929047,903,901,0.964,1
10,1904,10,50,1e-05,0.001,0.678,0.6896008403361344,952,952,0.964,1
11,0,10,50,1e-05,0.001,0.512,0.5199579831932774,0,0,0.93,1
11,104,10,50,1e-05,0.001,0.512,0.5,45,59,0.93,1
11,204,10,50,1e-05,0.001,0.506,0.4950980392156863,99,105,0.93,1
11,304,10,50,1e-05,0.001,0.512,0.5427631578947368,147,157,0.93,1
11,404,10,50,1e-05,0.001,0.52,0.5371287128712872,204,200,0.93,1
11,504,10,50,1e-05,0.001,0.516,0.5595238095238095,250,254,0.93,1
11,604,10,50,1e-05,0.001,0.512,0.5397350993377483,302,302,0.93,1
11,704,10,50,1e-05,0.001,0.498,0.5454545454545454,350,354,0.93,1
11,804,10,50,1e-05,0.001,0.494,0.5360696517412935,412,392,0.93,1
11,904,10,50,1e-05,0.001,0.488,0.5387168141592921,463,441,0.93,1
11,1004,10,50,1e-05,0.001,0.496,0.5637450199203188,515,489,0.93,1
11,1104,10,50,1e-05,0.001,0.492,0.5634057971014492,555,549,0.93,1
11,1204,10,50,1e-05,0.001,0.49,0.563953488372093,603,601,0.93,1
11,1304,10,50,1e-05,0.001,0.492,0.5728527607361963,656,648,0.93,1
11,1404,10,50,1e-05,0.001,0.508,0.5690883190883191,695,709,0.93,1
11,1504,10,50,1e-05,0.001,0.498,0.5691489361702128,742,762,0.93,1
11,1604,10,50,1e-05,0.001,0.504,0.5723192019950125,795,809,0.93,1
11,1704,10,50,1e-05,0.001,0.504,0.5669014084507042,845,859,0.93,1
11,1804,10,50,1e-05,0.001,0.5,0.5748337028824834,895,909,0.93,1
11,1904,10,50,1e-05,0.001,0.51,0.5740546218487395,952,952,0.93,1
12,0,10,50,1e-05,0.001,0.564,0.5567226890756303,0,0,0.984,1
12,104,10,50,1e-05,0.001,0.566,0.49038461538461536,58,46,0.984,1
12,204,10,50,1e-05,0.001,0.572,0.5784313725490197,105,99,0.984,1
12,304,10,50,1e-05,0.001,0.596,0.5493421052631579,170,134,0.984,1
12,404,10,50,1e-05,0.001,0.606,0.6064356435643564,219,185,0.984,1
12,504,10,50,1e-05,0.001,0.616,0.6051587301587301,269,235,0.984,1
12,604,10,50,1e-05,0.001,0.638,0.6109271523178808,317,287,0.984,1
12,704,10,50,1e-05,0.001,0.634,0.5965909090909091,368,336,0.984,1
12,804,10,50,1e-05,0.001,0.646,0.6069651741293532,411,393,0.984,1
12,904,10,50,1e-05,0.001,0.66,0.6238938053097345,460,444,0.984,1
12,1004,10,50,1e-05,0.001,0.65,0.6264940239043825,512,492,0.984,1
12,1104,10,50,1e-05,0.001,0.658,0.644927536231884,557,547,0.984,1
12,1204,10,50,1e-05,0.001,0.67,0.6619601328903655,594,610,0.984,1
12,1304,10,50,1e-05,0.001,0.688,0.6748466257668712,647,657,0.984,1
12,1404,10,50,1e-05,0.001,0.688,0.6866096866096866,701,703,0.984,1
12,1504,10,50,1e-05,0.001,0.702,0.7034574468085106,758,746,0.984,1
12,1604,10,50,1e-05,0.001,0.708,0.7113466334164589,806,798,0.984,1
12,1704,10,50,1e-05,0.001,0.726,0.721830985915493,862,842,0.984,1
12,1804,10,50,1e-05,0.001,0.734,0.7322616407982262,903,901,0.984,1
12,1904,10,50,1e-05,0.001,0.754,0.7400210084033614,952,952,0.984,1
13,0,10,50,1e-05,0.001,0.55,0.5330882352941176,0,0,0.962,1
13,104,10,50,1e-05,0.001,0.546,0.5192307692307693,57,47,0.962,1
13,204,10,50,1e-05,0.001,0.542,0.553921568627451,109,95,0.962,1
13,304,10,50,1e-05,0.001,0.528,0.5723684210526315,154,150,0.962,1
13,404,10,50,1e-05,0.001,0.54,0.5767326732673267,201,203,0.962,1
13,504,10,50,1e-05,0.001,0.536,0.5793650793650794,251,253,0.962,1
13,604,10,50,1e-05,0.001,0.542,0.5745033112582781,302,302,0.962,1
13,704,10,50,1e-05,0.001,0.528,0.5752840909090909,353,351,0.962,1
13,804,10,50,1e-05,0.001,0.534,0.5708955223880597,398,406,0.962,1
13,904,10,50,1e-05,0.001,0.544,0.5851769911504425,449,455,0.962,1
13,1004,10,50,1e-05,0.001,0.556,0.5906374501992032,500,504,0.962,1
13,1104,10,50,1e-05,0.001,0.558,0.5960144927536232,555,549,0.962,1
13,1204,10,50,1e-05,0.001,0.554,0.5988372093023255,599,605,0.962,1
13,1304,10,50,1e-05,0.001,0.548,0.598159509202454,647,657,0.962,1
13,1404,10,50,1e-05,0.001,0.562,0.6160968660968661,689,715,0.962,1
13,1504,10,50,1e-05,0.001,0.564,0.6070478723404256,741,763,0.962,1
13,1604,10,50,1e-05,0.001,0.564,0.6109725685785536,794,810,0.962,1
13,1704,10,50,1e-05,0.001,0.562,0.6173708920187794,851,853,0.962,1
13,1804,10,50,1e-05,0.001,0.576,0.6147450110864745,898,906,0.962,1
13,1904,10,50,1e-05,0.001,0.578,0.6202731092436975,952,952,0.962,1
14,0,10,50,1e-05,0.001,0.536,0.5246848739495799,0,0,0.912,1
14,104,10,50,1e-05,0.001,0.534,0.46153846153846156,58,46,0.912,1
14,204,10,50,1e-05,0.001,0.522,0.47549019607843135,113,91,0.912,1
14,304,10,50,1e-05,0.001,0.522,0.5263157894736842,160,144,0.912,1
14,404,10,50,1e-05,0.001,0.508,0.5470297029702971,211,193,0.912,1
14,504,10,50,1e-05,0.001,0.518,0.5357142857142857,261,243,0.912,1
14,604,10,50,1e-05,0.001,0.492,0.5447019867549668,315,289,0.912,1
14,704,10,50,1e-05,0.001,0.51,0.5582386363636364,360,344,0.912,1
14,804,10,50,1e-05,0.001,0.534,0.5708955223880597,406,398,0.912,1
14,904,10,50,1e-05,0.001,0.522,0.5641592920353983,450,454,0.912,1
14,1004,10,50,1e-05,0.001,0.54,0.5597609561752988,500,504,0.912,1
14,1104,10,50,1e-05,0.001,0.558,0.5579710144927537,554,550,0.912,1
14,1204,10,50,1e-05,0.001,0.566,0.5689368770764119,609,595,0.912,1
14,1304,10,50,1e-05,0.001,0.566,0.5728527607361963,659,645,0.912,1
14,1404,10,50,1e-05,0.001,0.582,0.5847578347578347,701,703,0.912,1
14,1504,10,50,1e-05,0.001,0.58,0.5944148936170213,752,752,0.912,1
14,1604,10,50,1e-05,0.001,0.584,0.6034912718204489,800,804,0.912,1
14,1704,10,50,1e-05,0.001,0.608,0.6144366197183099,854,850,0.912,1
14,1804,10,50,1e-05,0.001,0.608,0.63470066518847,902,902,0.912,1
14,1904,10,50,1e-05,0.001,0.622,0.645483193277311,952,952,0.912,1
15,0,10,50,1e-05,0.001,0.538,0.5462184873949579,0,0,0.968,1
15,104,10,50,1e-05,0.001,0.538,0.5288461538461539,56,48,0.968,1
15,204,10,50,1e-05,0.001,0.544,0.5245098039215687,109,95,0.968,1
15,304,10,50,1e-05,0.001,0.57,0.5657894736842105,152,152,0.968,1
15,404,10,50,1e-05,0.001,0.568,0.5717821782178217,200,204,0.968,1
15,504,10,50,1e-05,0.001,0.552,0.5714285714285714,240,264,0.968,1
15,604,10,50,1e-05,0.001,0.556,0.5761589403973509,297,307,0.968,1
15,704,10,50,1e-05,0.001,0.548,0.59375,347,357,0.968,1
15,804,10,50,1e-05,0.001,0.55,0.5982587064676617,399,405,0.968,1
15,904,10,50,1e-05,0.001,0.562,0.6061946902654868,446,458,0.968,1
15,1004,10,50,1e-05,0.001,0.582,0.6185258964143426,504,500,0.968,1
15,1104,10,50,1e-05,0.001,0.582,0.6331521739130435,547,557,0.968,1
15,1204,10,50,1e-05,0.001,0.596,0.6461794019933554,595,609,0.968,1
15,1304,10,50,1e-05,0.001,0.604,0.6641104294478528,644,660,0.968,1
15,1404,10,50,1e-05,0.001,0.628,0.6766381766381766,694,710,0.968,1
15,1504,10,50,1e-05,0.001,0.654,0.6914893617021277,741,763,0.968,1
15,1604,10,50,1e-05,0.001,0.674,0.713216957605985,792,812,0.968,1
15,1704,10,50,1e-05,0.001,0.696,0.7288732394366197,846,858,0.968,1
15,1804,10,50,1e-05,0.001,0.712,0.7444567627494457,904,900,0.968,1
15,1904,10,50,1e-05,0.001,0.74,0.7647058823529411,952,952,0.968,1
16,0,10,50,1e-05,0.001,0.518,0.5005252100840336,0,0,0.89,1
16,104,10,50,1e-05,0.001,0.518,0.5192307692307693,48,56,0.89,1
16,204,10,50,1e-05,0.001,0.512,0.5294117647058824,94,110,0.89,1
16,304,10,50,1e-05,0.001,0.512,0.5098684210526315,141,163,0.89,1
16,404,10,50,1e-05,0.001,0.504,0.5297029702970297,191,213,0.89,1
16,504,10,50,1e-05,0.001,0.506,0.5059523809523809,246,258,0.89,1
16,604,10,50,1e-05,0.001,0.488,0.5198675496688742,293,311,0.89,1
16,704,10,50,1e-05,0.001,0.476,0.5411931818181818,348,356,0.89,1
16,804,10,50,1e-05,0.001,0.494,0.5435323383084577,401,403,0.89,1
16,904,10,50,1e-05,0.001,0.478,0.5497787610619469,451,453,0.89,1
16,1004,10,50,1e-05,0.001,0.48,0.5637450199203188,509,495,0.89,1
16,1104,10,50,1e-05,0.001,0.48,0.5643115942028986,560,544,0.89,1
16,1204,10,50,1e-05,0.001,0.48,0.563953488372093,612,592,0.89,1
16,1304,10,50,1e-05,0.001,0.488,0.5674846625766872,665,639,0.89,1
16,1404,10,50,1e-05,0.001,0.492,0.5683760683760684,716,688,0.89,1
16,1504,10,50,1e-05,0.001,0.502,0.5797872340425532,764,740,0.89,1
16,1604,10,50,1e-05,0.001,0.516,0.587281795511222,811,793,0.89,1
16,1704,10,50,1e-05,0.001,0.526,0.5944835680751174,858,846,0.89,1
16,1804,10,50,1e-05,0.001,0.534,0.6069844789356984,902,902,0.89,1
16,1904,10,50,1e-05,0.001,0.54,0.6097689075630253,952,952,0.89,1
17,0,10,50,1e-05,0.001,0.546,0.5714285714285714,0,0,0.968,1
17,104,10,50,1e-05,0.001,0.544,0.5192307692307693,57,47,0.968,1
17,204,10,50,1e-05,0.001,0.55,0.5637254901960784,108,96,0.968,1
17,304,10,50,1e-05,0.001,0.568,0.631578947368421,145,159,0.968,1
17,404,10,50,1e-05,0.001,0.56,0.6163366336633663,200,204,0.968,1
17,504,10,50,1e-05,0.001,0.568,0.5972222222222222,248,256,0.968,1
17,604,10,50,1e-05,0.001,0.578,0.6374172185430463,297,307,0.968,1
17,704,10,50,1e-05,0.001,0.586,0.6235795454545454,349,355,0.968,1
17,804,10,50,1e-05,0.001,0.586,0.6305970149253731,406,398,0.968,1
17,904,10,50,1e-05,0.001,0.596,0.6360619469026548,451,453,0.968,1
17,1004,10,50,1e-05,0.001,0.598,0.6414342629482072,501,503,0.968,1
17,1104,10,50,1e-05,0.001,0.604,0.6557971014492754,546,558,0.968,1
17,1204,10,50,1e-05,0.001,0.622,0.659468438538206,601,603,0.968,1
17,1304,10,50,1e-05,0.001,0.632,0.674079754601227,651,653,0.968,1
17,1404,10,50,1e-05,0.001,0.636,0.6866096866096866,700,704,0.968,1
17,1504,10,50,1e-05,0.001,0.646,0.699468085106383,744,760,0.968,1
17,1604,10,50,1e-05,0.001,0.674,0.7281795511221946,791,813,0.968,1
17,1704,10,50,1e-05,0.001,0.704,0.7453051643192489,845,859,0.968,1
17,1804,10,50,1e-05,0.001,0.72,0.7621951219512195,897,907,0.968,1
17,1904,10,50,1e-05,0.001,0.734,0.7788865546218487,952,952,0.968,1
18,0,10,50,1e-05,0.001,0.564,0.5735294117647058,0,0,0.978,1
18,104,10,50,1e-05,0.001,0.57,0.6057692307692307,51,53,0.978,1
18,204,10,50,1e-05,0.001,0.574,0.5980392156862745,101,103,0.978,1
18,304,10,50,1e-05,0.001,0.588,0.6019736842105263,155,149,0.978,1
18,404,10,50,1e-05,0.001,0.586,0.6113861386138614,205,199,0.978,1
18,504,10,50,1e-05,0.001,0.596,0.6071428571428571,249,255,0.978,1
18,604,10,50,1e-05,0.001,0.59,0.6307947019867549,300,304,0.978,1
18,704,10,50,1e-05,0.001,0.596,0.6306818181818182,349,355,0.978,1
18,804,10,50,1e-05,0.001,0.602,0.6480099502487562,399,405,0.978,1
18,904,10,50,1e-05,0.001,0.618,0.6449115044247787,451,453,0.978,1
18,1004,10,50,1e-05,0.001,0.62,0.6424302788844621,512,492,0.978,1
18,1104,10,50,1e-05,0.001,0.622,0.6585144927536232,563,541,0.978,1
18,1204,10,50,1e-05,0.001,0.608,0.6602990033222591,606,598,0.978,1
18,1304,10,50,1e-05,0.001,0.626,0.6710122699386503,655,649,0.978,1
18,1404,10,50,1e-05,0.001,0.642,0.6830484330484331,701,703,0.978,1
18,1504,10,50,1e-05,0.001,0.642,0.6848404255319149,759,745,0.978,1
18,1604,10,50,1e-05,0.001,0.656,0.699501246882793,804,800,0.978,1
18,1704,10,50,1e-05,0.001,0.674,0.7165492957746479,848,856,0.978,1
18,1804,10,50,1e-05,0.001,0.676,0.7322616407982262,904,900,0.978,1
18,1904,10,50,1e-05,0.001,0.684,0.7426470588235294,952,952,0.978,1
19,0,10,50,1e-05,0.001,0.534,0.5414915966386554,0,0,0.938,1
19,104,10,50,1e-05,0.001,0.534,0.5576923076923077,47,57,0.938,1
19,204,10,50,1e-05,0.001,0.54,0.5343137254901961,100,104,0.938,1
19,304,10,50,1e-05,0.001,0.546,0.6052631578947368,143,161,0.938,1
19,404,10,50,1e-05,0.001,0.56,0.5717821782178217,202,202,0.938,1
19,504,10,50,1e-05,0.001,0.568,0.5912698412698413,239,265,0.938,1
19,604,10,50,1e-05,0.001,0.59,0.5860927152317881,293,311,0.938,1
19,704,10,50,1e-05,0.001,0.594,0.5923295454545454,343,361,0.938,1
19,804,10,50,1e-05,0.001,0.604,0.5833333333333334,394,410,0.938,1
19,904,10,50,1e-05,0.001,0.598,0.6028761061946902,443,461,0.938,1
19,1004,10,50,1e-05,0.001,0.59,0.6215139442231076,494,510,0.938,1
19,1104,10,50,1e-05,0.001,0.59,0.625,545,559,0.938,1
19,1204,10,50,1e-05,0.001,0.594,0.6337209302325582,596,608,0.938,1
19,1304,10,50,1e-05,0.001,0.612,0.6411042944785276,643,661,0.938,1
19,1404,10,50,1e-05,0.001,0.62,0.6424501424501424,697,707,0.938,1
19,1504,10,50,1e-05,0.001,0.62,0.6502659574468085,744,760,0.938,1
19,1604,10,50,1e-05,0.001,0.634,0.6596009975062345,795,809,0.938,1
19,1704,10,50,1e-05,0.001,0.64,0.6631455399061033,847,857,0.938,1
19,1804,10,50,1e-05,0.001,0.652,0.6696230598669624,902,902,0.938,1
19,1904,10,50,1e-05,0.001,0.67,0.6832983193277311,952,952,0.938,1
20,0,10,50,1e-05,0.001,0.518,0.5477941176470589,0,0,0.954,1
20,104,10,50,1e-05,0.001,0.518,0.5384615384615384,53,51,0.954,1
20,204,10,50,1e-05,0.001,0.524,0.5441176470588235,106,98,0.954,1
20,304,10,50,1e-05,0.001,0.544,0.5789473684210527,155,149,0.954,1
20,404,10,50,1e-05,0.001,0.572,0.5717821782178217,211,193,0.954,1
20,504,10,50,1e-05,0.001,0.58,0.5912698412698413,264,240,0.954,1
20,604,10,50,1e-05,0.001,0.58,0.5678807947019867,315,289,0.954,1
20,704,10,50,1e-05,0.001,0.568,0.5710227272727273,366,338,0.954,1
20,804,10,50,1e-05,0.001,0.586,0.5783582089552238,412,392,0.954,1
20,904,10,50,1e-05,0.001,0.594,0.5752212389380531,454,450,0.954,1
20,1004,10,50,1e-05,0.001,0.594,0.5796812749003984,511,493,0.954,1
20,1104,10,50,1e-05,0.001,0.584,0.5905797101449275,564,540,0.954,1
20,1204,10,50,1e-05,0.001,0.584,0.595514950166113,610,594,0.954,1
20,1304,10,50,1e-05,0.001,0.578,0.5966257668711656,654,650,0.954,1
20,1404,10,50,1e-05,0.001,0.58,0.5918803418803419,703,701,0.954,1
20,1504,10,50,1e-05,0.001,0.582,0.6030585106382979,749,755,0.954,1
20,1604,10,50,1e-05,0.001,0.592,0.6072319201995012,803,801,0.954,1
20,1704,10,50,1e-05,0.001,0.598,0.6197183098591549,853,851,0.954,1
20,1804,10,50,1e-05,0.001,0.612,0.626940133037694,904,900,0.954,1
20,1904,10,50,1e-05,0.001,0.61,0.6328781512605042,952,952,0.954,1
1,0,10,50,1e-05,0.01,0.524,0.5194327731092437,0,0,1.0,1
1,104,10,50,1e-05,0.01,0.544,0.4807692307692308,58,46,1.0,1
1,204,10,50,1e-05,0.01,0.608,0.5735294117647058,114,90,1.0,1
1,304,10,50,1e-05,0.01,0.558,0.5986842105263158,159,145,1.0,1
1,404,10,50,1e-05,0.01,0.538,0.5792079207920792,211,193,1.0,1
1,504,10,50,1e-05,0.01,0.588,0.6785714285714286,267,237,1.0,1
1,604,10,50,1e-05,0.01,0.61,0.6556291390728477,316,288,1.0,1
1,704,10,50,1e-05,0.01,0.606,0.6676136363636364,365,339,1.0,1
1,804,10,50,1e-05,0.01,0.596,0.677860696517413,411,393,1.0,1
1,904,10,50,1e-05,0.01,0.6,0.6769911504424779,455,449,1.0,1
1,1004,10,50,1e-05,0.01,0.632,0.6992031872509961,503,501,1.0,1
1,1104,10,50,1e-05,0.01,0.642,0.7182971014492754,555,549,1.0,1
1,1204,10,50,1e-05,0.01,0.654,0.7450166112956811,603,601,1.0,1
1,1304,10,50,1e-05,0.01,0.664,0.7737730061349694,652,652,1.0,1
1,1404,10,50,1e-05,0.01,0.68,0.7955840455840456,699,705,1.0,1
1,1504,10,50,1e-05,0.01,0.704,0.800531914893617,748,756,1.0,1
1,1604,10,50,1e-05,0.01,0.736,0.8117206982543641,801,803,1.0,1
1,1704,10,50,1e-05,0.01,0.776,0.8339201877934272,849,855,1.0,1
1,1804,10,50,1e-05,0.01,0.8,0.8536585365853658,901,903,1.0,1
1,1904,10,50,1e-05,0.01,0.828,0.8671218487394958,952,952,1.0,1
2,0,10,50,1e-05,0.01,0.524,0.5141806722689075,0,0,0.996,1
2,104,10,50,1e-05,0.01,0.546,0.46153846153846156,59,45,0.996,1
2,204,10,50,1e-05,0.01,0.626,0.5637254901960784,118,86,0.996,1
2,304,10,50,1e-05,0.01,0.566,0.6151315789473685,163,141,0.996,1
2,404,10,50,1e-05,0.01,0.548,0.6039603960396039,220,184,0.996,1
2,504,10,50,1e-05,0.01,0.59,0.6309523809523809,271,233,0.996,1
2,604,10,50,1e-05,0.01,0.596,0.652317880794702,316,288,0.996,1
2,704,10,50,1e-05,0.01,0.586,0.6647727272727273,373,331,0.996,1
2,804,10,50,1e-05,0.01,0.612,0.667910447761194,424,380,0.996,1
2,904,10,50,1e-05,0.01,0.58,0.6626106194690266,472,432,0.996,1
2,1004,10,50,1e-05,0.01,0.604,0.6812749003984063,520,484,0.996,1
2,1104,10,50,1e-05,0.01,0.592,0.6847826086956522,570,534,0.996,1
2,1204,10,50,1e-05,0.01,0.594,0.6827242524916943,613,591,0.996,1
2,1304,10,50,1e-05,0.01,0.594,0.6947852760736196,657,647,0.996,1
2,1404,10,50,1e-05,0.01,0.604,0.6965811965811965,705,699,0.996,1
2,1504,10,50,1e-05,0.01,0.602,0.7054521276595744,758,746,0.996,1
2,1604,10,50,1e-05,0.01,0.628,0.7076059850374065,808,796,0.996,1
2,1704,10,50,1e-05,0.01,0.644,0.715962441314554,863,841,0.996,1
2,1804,10,50,1e-05,0.01,0.66,0.7217294900221729,906,898,0.996,1
2,1904,10,50,1e-05,0.01,0.664,0.7279411764705882,952,952,0.996,1
3,0,10,50,1e-05,0.01,0.51,0.5057773109243697,0,0,0.996,1
3,104,10,50,1e-05,0.01,0.508,0.49038461538461536,54,50,0.996,1
3,204,10,50,1e-05,0.01,0.564,0.5784313725490197,96,108,0.996,1
3,304,10,50,1e-05,0.01,0.586,0.5032894736842105,140,164,0.996,1
3,404,10,50,1e-05,0.01,0.574,0.5717821782178217,196,208,0.996,1
3,504,10,50,1e-05,0.01,0.606,0.6349206349206349,257,247,0.996,1
3,604,10,50,1e-05,0.01,0.596,0.6208609271523179,306,298,0.996,1
3,704,10,50,1e-05,0.01,0.626,0.6463068181818182,359,345,0.996,1
3,804,10,50,1e-05,0.01,0.592,0.6455223880597015,414,390,0.996,1
3,904,10,50,1e-05,0.01,0.62,0.6648230088495575,463,441,0.996,1
3,1004,10,50,1e-05,0.01,0.616,0.6842629482071713,518,486,0.996,1
3,1104,10,50,1e-05,0.01,0.628,0.6965579710144928,561,543,0.996,1
3,1204,10,50,1e-05,0.01,0.646,0.7159468438538206,619,585,0.996,1
3,1304,10,50,1e-05,0.01,0.67,0.7246932515337423,665,639,0.996,1
3,1404,10,50,1e-05,0.01,0.706,0.7542735042735043,716,688,0.996,1
3,1504,10,50,1e-05,0.01,0.704,0.7726063829787234,763,741,0.996,1
3,1604,10,50,1e-05,0.01,0.708,0.7830423940149626,807,797,0.996,1
3,1704,10,50,1e-05,0.01,0.734,0.8075117370892019,860,844,0.996,1
3,1804,10,50,1e-05,0.01,0.756,0.8242793791574279,908,896,0.996,1
3,1904,10,50,1e-05,0.01,0.778,0.8471638655462185,952,952,0.996,1
4,0,10,50,1e-05,0.01,0.52,0.5194327731092437,0,0,1.0,1
4,104,10,50,1e-05,0.01,0.54,0.5673076923076923,53,51,1.0,1
4,204,10,50,1e-05,0.01,0.584,0.6764705882352942,92,112,1.0,1
4,304,10,50,1e-05,0.01,0.562,0.5756578947368421,141,163,1.0,1
4,404,10,50,1e-05,0.01,0.548,0.5643564356435643,194,210,1.0,1
4,504,10,50,1e-05,0.01,0.604,0.6329365079365079,245,259,1.0,1
4,604,10,50,1e-05,0.01,0.604,0.6374172185430463,298,306,1.0,1
4,704,10,50,1e-05,0.01,0.606,0.6377840909090909,355,349,1.0,1
4,804,10,50,1e-05,0.01,0.576,0.6330845771144279,404,400,1.0,1
4,904,10,50,1e-05,0.01,0.618,0.6758849557522124,453,451,1.0,1
