trial,train_size,embed_dim,hidden_dim,alpha,learning_rate,accuracy,train_accuracy,batch_pos,batch_neg,equality_pretraining_accuracy,max_equality_pretraining_trials,equality_pretrain_max_iter,rep_pretrain_max_iter,rep_pretrain_tasks
20,204,2,50,1e-05,0.01,0.688,0.7009803921568627,107,97,0.964,1,200,50,3
20,304,2,50,1e-05,0.01,0.672,0.7269736842105263,155,149,0.964,1,200,50,3
20,404,2,50,1e-05,0.01,0.644,0.6856435643564357,202,202,0.964,1,200,50,3
20,504,2,50,1e-05,0.01,0.57,0.5793650793650794,254,250,0.964,1,200,50,3
20,604,2,50,1e-05,0.01,0.544,0.5612582781456954,305,299,0.964,1,200,50,3
20,704,2,50,1e-05,0.01,0.518,0.4900568181818182,363,341,0.964,1,200,50,3
20,804,2,50,1e-05,0.01,0.512,0.5062189054726368,414,390,0.964,1,200,50,3
20,904,2,50,1e-05,0.01,0.512,0.5154867256637168,458,446,0.964,1,200,50,3
20,1004,2,50,1e-05,0.01,0.512,0.49302788844621515,513,491,0.964,1,200,50,3
20,1104,2,50,1e-05,0.01,0.516,0.4954710144927536,558,546,0.964,1,200,50,3
20,1204,2,50,1e-05,0.01,0.496,0.49169435215946844,609,595,0.964,1,200,50,3
20,1304,2,50,1e-05,0.01,0.51,0.5053680981595092,659,645,0.964,1,200,50,3
20,1404,2,50,1e-05,0.01,0.512,0.5064102564102564,706,698,0.964,1,200,50,3
20,1504,2,50,1e-05,0.01,0.51,0.5246010638297872,758,746,0.964,1,200,50,3
20,1604,2,50,1e-05,0.01,0.502,0.513715710723192,797,807,0.964,1,200,50,3
20,1704,2,50,1e-05,0.01,0.51,0.5217136150234741,852,852,0.964,1,200,50,3
20,1804,2,50,1e-05,0.01,0.512,0.5216186252771619,897,907,0.964,1,200,50,3
20,1904,2,50,1e-05,0.01,0.502,0.506827731092437,947,957,0.964,1,200,50,3
1,0,2,50,0.0001,0.0001,0.502,0.5,0,0,0.579,1,200,50,3
1,104,2,50,0.0001,0.0001,0.502,0.4807692307692308,53,51,0.579,1,200,50,3
1,204,2,50,0.0001,0.0001,0.502,0.5098039215686274,101,103,0.579,1,200,50,3
1,304,2,50,0.0001,0.0001,0.502,0.506578947368421,153,151,0.579,1,200,50,3
1,404,2,50,0.0001,0.0001,0.502,0.5173267326732673,198,206,0.579,1,200,50,3
1,504,2,50,0.0001,0.0001,0.502,0.501984126984127,256,248,0.579,1,200,50,3
1,604,2,50,0.0001,0.0001,0.502,0.5165562913907285,295,309,0.579,1,200,50,3
1,704,2,50,0.0001,0.0001,0.502,0.5184659090909091,344,360,0.579,1,200,50,3
1,804,2,50,0.0001,0.0001,0.502,0.5099502487562189,398,406,0.579,1,200,50,3
1,904,2,50,0.0001,0.0001,0.502,0.5165929203539823,439,465,0.579,1,200,50,3
1,1004,2,50,0.0001,0.0001,0.502,0.5,504,500,0.579,1,200,50,3
1,1104,2,50,0.0001,0.0001,0.502,0.5027173913043478,549,555,0.579,1,200,50,3
1,1204,2,50,0.0001,0.0001,0.502,0.5041528239202658,595,609,0.579,1,200,50,3
1,1304,2,50,0.0001,0.0001,0.504,0.5030674846625767,647,657,0.579,1,200,50,3
1,1404,2,50,0.0001,0.0001,0.504,0.5021367521367521,696,708,0.579,1,200,50,3
1,1504,2,50,0.0001,0.0001,0.5,0.49867021276595747,749,755,0.579,1,200,50,3
1,1604,2,50,0.0001,0.0001,0.5,0.5018703241895262,797,807,0.579,1,200,50,3
1,1704,2,50,0.0001,0.0001,0.5,0.4982394366197183,851,853,0.579,1,200,50,3
1,1804,2,50,0.0001,0.0001,0.5,0.4977827050997783,906,898,0.579,1,200,50,3
1,1904,2,50,0.0001,0.0001,0.5,0.5,952,952,0.579,1,200,50,3
2,0,2,50,0.0001,0.0001,0.624,0.618172268907563,0,0,0.863,1,200,50,3
2,104,2,50,0.0001,0.0001,0.624,0.5865384615384616,50,54,0.863,1,200,50,3
2,204,2,50,0.0001,0.0001,0.624,0.6176470588235294,99,105,0.863,1,200,50,3
2,304,2,50,0.0001,0.0001,0.624,0.6217105263157895,149,155,0.863,1,200,50,3
2,404,2,50,0.0001,0.0001,0.624,0.6163366336633663,197,207,0.863,1,200,50,3
2,504,2,50,0.0001,0.0001,0.624,0.6031746031746031,243,261,0.863,1,200,50,3
2,604,2,50,0.0001,0.0001,0.624,0.6109271523178808,302,302,0.863,1,200,50,3
2,704,2,50,0.0001,0.0001,0.624,0.6022727272727273,350,354,0.863,1,200,50,3
2,804,2,50,0.0001,0.0001,0.624,0.6218905472636815,412,392,0.863,1,200,50,3
2,904,2,50,0.0001,0.0001,0.624,0.6150442477876106,465,439,0.863,1,200,50,3
2,1004,2,50,0.0001,0.0001,0.624,0.6175298804780877,506,498,0.863,1,200,50,3
2,1104,2,50,0.0001,0.0001,0.624,0.6186594202898551,560,544,0.863,1,200,50,3
2,1204,2,50,0.0001,0.0001,0.624,0.6196013289036545,609,595,0.863,1,200,50,3
2,1304,2,50,0.0001,0.0001,0.624,0.6226993865030674,662,642,0.863,1,200,50,3
2,1404,2,50,0.0001,0.0001,0.624,0.6203703703703703,715,689,0.863,1,200,50,3
2,1504,2,50,0.0001,0.0001,0.626,0.6236702127659575,768,736,0.863,1,200,50,3
2,1604,2,50,0.0001,0.0001,0.626,0.6184538653366584,818,786,0.863,1,200,50,3
2,1704,2,50,0.0001,0.0001,0.626,0.6208920187793427,862,842,0.863,1,200,50,3
2,1804,2,50,0.0001,0.0001,0.626,0.6158536585365854,913,891,0.863,1,200,50,3
2,1904,2,50,0.0001,0.0001,0.624,0.6165966386554622,962,942,0.863,1,200,50,3
3,0,2,50,0.0001,0.0001,0.498,0.4952731092436975,0,0,0.552,1,200,50,3
3,104,2,50,0.0001,0.0001,0.498,0.36538461538461536,53,51,0.552,1,200,50,3
3,204,2,50,0.0001,0.0001,0.498,0.4117647058823529,106,98,0.552,1,200,50,3
3,304,2,50,0.0001,0.0001,0.498,0.4342105263157895,154,150,0.552,1,200,50,3
3,404,2,50,0.0001,0.0001,0.498,0.44801980198019803,204,200,0.552,1,200,50,3
3,504,2,50,0.0001,0.0001,0.498,0.4642857142857143,259,245,0.552,1,200,50,3
3,604,2,50,0.0001,0.0001,0.498,0.48013245033112584,308,296,0.552,1,200,50,3
3,704,2,50,0.0001,0.0001,0.5,0.49573863636363635,356,348,0.552,1,200,50,3
3,804,2,50,0.0001,0.0001,0.502,0.503731343283582,403,401,0.552,1,200,50,3
3,904,2,50,0.0001,0.0001,0.504,0.5011061946902655,450,454,0.552,1,200,50,3
3,1004,2,50,0.0001,0.0001,0.504,0.5,497,507,0.552,1,200,50,3
3,1104,2,50,0.0001,0.0001,0.502,0.49818840579710144,549,555,0.552,1,200,50,3
3,1204,2,50,0.0001,0.0001,0.504,0.5024916943521595,601,603,0.552,1,200,50,3
3,1304,2,50,0.0001,0.0001,0.504,0.504601226993865,650,654,0.552,1,200,50,3
3,1404,2,50,0.0001,0.0001,0.504,0.5007122507122507,705,699,0.552,1,200,50,3
3,1504,2,50,0.0001,0.0001,0.504,0.5053191489361702,749,755,0.552,1,200,50,3
3,1604,2,50,0.0001,0.0001,0.508,0.5024937655860349,792,812,0.552,1,200,50,3
3,1704,2,50,0.0001,0.0001,0.506,0.5017605633802817,853,851,0.552,1,200,50,3
3,1804,2,50,0.0001,0.0001,0.508,0.5011086474501109,902,902,0.552,1,200,50,3
3,1904,2,50,0.0001,0.0001,0.506,0.4994747899159664,947,957,0.552,1,200,50,3
4,0,2,50,0.0001,0.0001,0.538,0.4879201680672269,0,0,0.677,1,200,50,3
4,104,2,50,0.0001,0.0001,0.538,0.5096153846153846,53,51,0.677,1,200,50,3
4,204,2,50,0.0001,0.0001,0.538,0.46568627450980393,102,102,0.677,1,200,50,3
4,304,2,50,0.0001,0.0001,0.538,0.4769736842105263,151,153,0.677,1,200,50,3
4,404,2,50,0.0001,0.0001,0.538,0.4801980198019802,192,212,0.677,1,200,50,3
4,504,2,50,0.0001,0.0001,0.538,0.49206349206349204,241,263,0.677,1,200,50,3
4,604,2,50,0.0001,0.0001,0.538,0.48344370860927155,285,319,0.677,1,200,50,3
4,704,2,50,0.0001,0.0001,0.538,0.48295454545454547,335,369,0.677,1,200,50,3
4,804,2,50,0.0001,0.0001,0.538,0.472636815920398,380,424,0.677,1,200,50,3
4,904,2,50,0.0001,0.0001,0.536,0.48008849557522126,430,474,0.677,1,200,50,3
4,1004,2,50,0.0001,0.0001,0.538,0.4800796812749004,487,517,0.677,1,200,50,3
4,1104,2,50,0.0001,0.0001,0.538,0.4782608695652174,540,564,0.677,1,200,50,3
4,1204,2,50,0.0001,0.0001,0.538,0.47674418604651164,590,614,0.677,1,200,50,3
4,1304,2,50,0.0001,0.0001,0.54,0.4746932515337423,641,663,0.677,1,200,50,3
4,1404,2,50,0.0001,0.0001,0.538,0.47293447293447294,693,711,0.677,1,200,50,3
4,1504,2,50,0.0001,0.0001,0.538,0.4720744680851064,740,764,0.677,1,200,50,3
4,1604,2,50,0.0001,0.0001,0.536,0.4756857855361596,790,814,0.677,1,200,50,3
4,1704,2,50,0.0001,0.0001,0.536,0.4782863849765258,840,864,0.677,1,200,50,3
4,1804,2,50,0.0001,0.0001,0.534,0.48281596452328157,894,910,0.677,1,200,50,3
4,1904,2,50,0.0001,0.0001,0.536,0.4879201680672269,943,961,0.677,1,200,50,3
5,0,2,50,0.0001,0.0001,0.484,0.49159663865546216,0,0,0.652,1,200,50,3
5,104,2,50,0.0001,0.0001,0.484,0.5384615384615384,45,59,0.652,1,200,50,3
5,204,2,50,0.0001,0.0001,0.486,0.5294117647058824,98,106,0.652,1,200,50,3
5,304,2,50,0.0001,0.0001,0.486,0.5098684210526315,142,162,0.652,1,200,50,3
5,404,2,50,0.0001,0.0001,0.486,0.5099009900990099,187,217,0.652,1,200,50,3
5,504,2,50,0.0001,0.0001,0.486,0.4880952380952381,248,256,0.652,1,200,50,3
5,604,2,50,0.0001,0.0001,0.486,0.5099337748344371,283,321,0.652,1,200,50,3
5,704,2,50,0.0001,0.0001,0.486,0.5113636363636364,333,371,0.652,1,200,50,3
5,804,2,50,0.0001,0.0001,0.486,0.5049751243781094,387,417,0.652,1,200,50,3
5,904,2,50,0.0001,0.0001,0.486,0.504424778761062,428,476,0.652,1,200,50,3
5,1004,2,50,0.0001,0.0001,0.486,0.5049800796812749,479,525,0.652,1,200,50,3
5,1104,2,50,0.0001,0.0001,0.486,0.5072463768115942,540,564,0.652,1,200,50,3
5,1204,2,50,0.0001,0.0001,0.486,0.5091362126245847,583,621,0.652,1,200,50,3
5,1304,2,50,0.0001,0.0001,0.486,0.5007668711656442,640,664,0.652,1,200,50,3
5,1404,2,50,0.0001,0.0001,0.486,0.49928774928774927,691,713,0.652,1,200,50,3
5,1504,2,50,0.0001,0.0001,0.486,0.49933510638297873,740,764,0.652,1,200,50,3
5,1604,2,50,0.0001,0.0001,0.486,0.49875311720698257,789,815,0.652,1,200,50,3
5,1704,2,50,0.0001,0.0001,0.486,0.4988262910798122,834,870,0.652,1,200,50,3
5,1804,2,50,0.0001,0.0001,0.488,0.49889135254988914,888,916,0.652,1,200,50,3
5,1904,2,50,0.0001,0.0001,0.488,0.49264705882352944,951,953,0.652,1,200,50,3
6,0,2,50,0.0001,0.0001,0.514,0.5178571428571429,0,0,0.621,1,200,50,3
6,104,2,50,0.0001,0.0001,0.514,0.4423076923076923,47,57,0.621,1,200,50,3
6,204,2,50,0.0001,0.0001,0.514,0.4950980392156863,88,116,0.621,1,200,50,3
6,304,2,50,0.0001,0.0001,0.516,0.5,146,158,0.621,1,200,50,3
6,404,2,50,0.0001,0.0001,0.518,0.5123762376237624,200,204,0.621,1,200,50,3
6,504,2,50,0.0001,0.0001,0.518,0.5277777777777778,252,252,0.621,1,200,50,3
6,604,2,50,0.0001,0.0001,0.516,0.5198675496688742,298,306,0.621,1,200,50,3
6,704,2,50,0.0001,0.0001,0.518,0.515625,351,353,0.621,1,200,50,3
6,804,2,50,0.0001,0.0001,0.52,0.503731343283582,406,398,0.621,1,200,50,3
6,904,2,50,0.0001,0.0001,0.518,0.5099557522123894,454,450,0.621,1,200,50,3
6,1004,2,50,0.0001,0.0001,0.516,0.5159362549800797,512,492,0.621,1,200,50,3
6,1104,2,50,0.0001,0.0001,0.52,0.5153985507246377,560,544,0.621,1,200,50,3
6,1204,2,50,0.0001,0.0001,0.518,0.5224252491694352,609,595,0.621,1,200,50,3
6,1304,2,50,0.0001,0.0001,0.518,0.5207055214723927,654,650,0.621,1,200,50,3
6,1404,2,50,0.0001,0.0001,0.516,0.5292022792022792,690,714,0.621,1,200,50,3
6,1504,2,50,0.0001,0.0001,0.518,0.5252659574468085,747,757,0.621,1,200,50,3
6,1604,2,50,0.0001,0.0001,0.518,0.5218204488778054,792,812,0.621,1,200,50,3
6,1704,2,50,0.0001,0.0001,0.518,0.5240610328638498,845,859,0.621,1,200,50,3
6,1804,2,50,0.0001,0.0001,0.52,0.5221729490022173,893,911,0.621,1,200,50,3
6,1904,2,50,0.0001,0.0001,0.518,0.5178571428571429,953,951,0.621,1,200,50,3
7,0,2,50,0.0001,0.0001,0.514,0.49264705882352944,0,0,0.597,1,200,50,3
7,104,2,50,0.0001,0.0001,0.514,0.5384615384615384,50,54,0.597,1,200,50,3
7,204,2,50,0.0001,0.0001,0.514,0.5245098039215687,108,96,0.597,1,200,50,3
7,304,2,50,0.0001,0.0001,0.514,0.4868421052631579,166,138,0.597,1,200,50,3
7,404,2,50,0.0001,0.0001,0.516,0.46782178217821785,223,181,0.597,1,200,50,3
7,504,2,50,0.0001,0.0001,0.516,0.47023809523809523,269,235,0.597,1,200,50,3
7,604,2,50,0.0001,0.0001,0.518,0.4735099337748344,319,285,0.597,1,200,50,3
7,704,2,50,0.0001,0.0001,0.518,0.48011363636363635,374,330,0.597,1,200,50,3
7,804,2,50,0.0001,0.0001,0.518,0.46766169154228854,427,377,0.597,1,200,50,3
7,904,2,50,0.0001,0.0001,0.518,0.47013274336283184,473,431,0.597,1,200,50,3
7,1004,2,50,0.0001,0.0001,0.518,0.47808764940239046,523,481,0.597,1,200,50,3
7,1104,2,50,0.0001,0.0001,0.518,0.48188405797101447,571,533,0.597,1,200,50,3
7,1204,2,50,0.0001,0.0001,0.516,0.4792358803986711,620,584,0.597,1,200,50,3
7,1304,2,50,0.0001,0.0001,0.518,0.4838957055214724,675,629,0.597,1,200,50,3
7,1404,2,50,0.0001,0.0001,0.518,0.49002849002849,722,682,0.597,1,200,50,3
7,1504,2,50,0.0001,0.0001,0.518,0.49268617021276595,769,735,0.597,1,200,50,3
7,1604,2,50,0.0001,0.0001,0.522,0.49002493765586036,815,789,0.597,1,200,50,3
7,1704,2,50,0.0001,0.0001,0.522,0.48826291079812206,863,841,0.597,1,200,50,3
7,1804,2,50,0.0001,0.0001,0.524,0.4866962305986696,923,881,0.597,1,200,50,3
7,1904,2,50,0.0001,0.0001,0.52,0.49054621848739494,966,938,0.597,1,200,50,3
8,0,2,50,0.0001,0.0001,0.502,0.5042016806722689,0,0,0.514,1,200,50,3
8,104,2,50,0.0001,0.0001,0.502,0.5288461538461539,51,53,0.514,1,200,50,3
8,204,2,50,0.0001,0.0001,0.5,0.4852941176470588,105,99,0.514,1,200,50,3
8,304,2,50,0.0001,0.0001,0.5,0.506578947368421,151,153,0.514,1,200,50,3
8,404,2,50,0.0001,0.0001,0.5,0.48267326732673266,206,198,0.514,1,200,50,3
8,504,2,50,0.0001,0.0001,0.5,0.49603174603174605,258,246,0.514,1,200,50,3
8,604,2,50,0.0001,0.0001,0.5,0.49337748344370863,308,296,0.514,1,200,50,3
8,704,2,50,0.0001,0.0001,0.5,0.48863636363636365,363,341,0.514,1,200,50,3
8,804,2,50,0.0001,0.0001,0.5,0.5012437810945274,407,397,0.514,1,200,50,3
8,904,2,50,0.0001,0.0001,0.502,0.5011061946902655,460,444,0.514,1,200,50,3
8,1004,2,50,0.0001,0.0001,0.504,0.48804780876494025,515,489,0.514,1,200,50,3
8,1104,2,50,0.0001,0.0001,0.504,0.49184782608695654,568,536,0.514,1,200,50,3
8,1204,2,50,0.0001,0.0001,0.492,0.4950166112956811,620,584,0.514,1,200,50,3
8,1304,2,50,0.0001,0.0001,0.496,0.495398773006135,671,633,0.514,1,200,50,3
8,1404,2,50,0.0001,0.0001,0.5,0.5035612535612536,712,692,0.514,1,200,50,3
8,1504,2,50,0.0001,0.0001,0.506,0.5053191489361702,754,750,0.514,1,200,50,3
8,1604,2,50,0.0001,0.0001,0.506,0.5043640897755611,810,794,0.514,1,200,50,3
8,1704,2,50,0.0001,0.0001,0.506,0.5029342723004695,860,844,0.514,1,200,50,3
8,1804,2,50,0.0001,0.0001,0.504,0.5022172949002217,906,898,0.514,1,200,50,3
8,1904,2,50,0.0001,0.0001,0.506,0.5047268907563025,955,949,0.514,1,200,50,3
9,0,2,50,0.0001,0.0001,0.504,0.48214285714285715,0,0,0.572,1,200,50,3
9,104,2,50,0.0001,0.0001,0.504,0.49038461538461536,59,45,0.572,1,200,50,3
9,204,2,50,0.0001,0.0001,0.504,0.46568627450980393,109,95,0.572,1,200,50,3
9,304,2,50,0.0001,0.0001,0.504,0.45394736842105265,156,148,0.572,1,200,50,3
9,404,2,50,0.0001,0.0001,0.504,0.44554455445544555,196,208,0.572,1,200,50,3
9,504,2,50,0.0001,0.0001,0.504,0.4722222222222222,242,262,0.572,1,200,50,3
9,604,2,50,0.0001,0.0001,0.504,0.4768211920529801,298,306,0.572,1,200,50,3
9,704,2,50,0.0001,0.0001,0.504,0.4715909090909091,352,352,0.572,1,200,50,3
9,804,2,50,0.0001,0.0001,0.506,0.4763681592039801,404,400,0.572,1,200,50,3
9,904,2,50,0.0001,0.0001,0.504,0.4856194690265487,453,451,0.572,1,200,50,3
9,1004,2,50,0.0001,0.0001,0.494,0.4850597609561753,506,498,0.572,1,200,50,3
9,1104,2,50,0.0001,0.0001,0.492,0.4882246376811594,557,547,0.572,1,200,50,3
9,1204,2,50,0.0001,0.0001,0.496,0.48006644518272423,600,604,0.572,1,200,50,3
9,1304,2,50,0.0001,0.0001,0.496,0.4762269938650307,659,645,0.572,1,200,50,3
9,1404,2,50,0.0001,0.0001,0.496,0.4793447293447293,708,696,0.572,1,200,50,3
9,1504,2,50,0.0001,0.0001,0.496,0.4787234042553192,761,743,0.572,1,200,50,3
9,1604,2,50,0.0001,0.0001,0.494,0.47506234413965087,801,803,0.572,1,200,50,3
9,1704,2,50,0.0001,0.0001,0.494,0.4753521126760563,851,853,0.572,1,200,50,3
9,1804,2,50,0.0001,0.0001,0.494,0.47671840354767187,903,901,0.572,1,200,50,3
9,1904,2,50,0.0001,0.0001,0.494,0.47794117647058826,955,949,0.572,1,200,50,3
10,0,2,50,0.0001,0.0001,0.518,0.4952731092436975,0,0,0.685,1,200,50,3
10,104,2,50,0.0001,0.0001,0.518,0.4807692307692308,54,50,0.685,1,200,50,3
10,204,2,50,0.0001,0.0001,0.518,0.5098039215686274,100,104,0.685,1,200,50,3
10,304,2,50,0.0001,0.0001,0.518,0.4901315789473684,155,149,0.685,1,200,50,3
10,404,2,50,0.0001,0.0001,0.518,0.49257425742574257,205,199,0.685,1,200,50,3
10,504,2,50,0.0001,0.0001,0.518,0.4801587301587302,262,242,0.685,1,200,50,3
10,604,2,50,0.0001,0.0001,0.518,0.48509933774834435,311,293,0.685,1,200,50,3
10,704,2,50,0.0001,0.0001,0.518,0.48863636363636365,360,344,0.685,1,200,50,3
10,804,2,50,0.0001,0.0001,0.518,0.48383084577114427,415,389,0.685,1,200,50,3
10,904,2,50,0.0001,0.0001,0.518,0.4823008849557522,468,436,0.685,1,200,50,3
10,1004,2,50,0.0001,0.0001,0.518,0.4850597609561753,517,487,0.685,1,200,50,3
10,1104,2,50,0.0001,0.0001,0.518,0.4927536231884058,560,544,0.685,1,200,50,3
10,1204,2,50,0.0001,0.0001,0.518,0.4958471760797342,607,597,0.685,1,200,50,3
10,1304,2,50,0.0001,0.0001,0.518,0.4938650306748466,660,644,0.685,1,200,50,3
10,1404,2,50,0.0001,0.0001,0.518,0.49572649572649574,708,696,0.685,1,200,50,3
10,1504,2,50,0.0001,0.0001,0.518,0.4940159574468085,761,743,0.685,1,200,50,3
10,1604,2,50,0.0001,0.0001,0.518,0.49501246882793015,810,794,0.685,1,200,50,3
10,1704,2,50,0.0001,0.0001,0.518,0.49413145539906106,862,842,0.685,1,200,50,3
10,1804,2,50,0.0001,0.0001,0.518,0.49390243902439024,913,891,0.685,1,200,50,3
10,1904,2,50,0.0001,0.0001,0.518,0.4952731092436975,961,943,0.685,1,200,50,3
11,0,2,50,0.0001,0.0001,0.602,0.592436974789916,0,0,0.846,1,200,50,3
11,104,2,50,0.0001,0.0001,0.602,0.6346153846153846,57,47,0.846,1,200,50,3
11,204,2,50,0.0001,0.0001,0.602,0.6225490196078431,105,99,0.846,1,200,50,3
11,304,2,50,0.0001,0.0001,0.602,0.6348684210526315,163,141,0.846,1,200,50,3
11,404,2,50,0.0001,0.0001,0.602,0.6311881188118812,211,193,0.846,1,200,50,3
11,504,2,50,0.0001,0.0001,0.602,0.6071428571428571,262,242,0.846,1,200,50,3
11,604,2,50,0.0001,0.0001,0.602,0.6059602649006622,306,298,0.846,1,200,50,3
11,704,2,50,0.0001,0.0001,0.6,0.6008522727272727,353,351,0.846,1,200,50,3
11,804,2,50,0.0001,0.0001,0.6,0.5920398009950248,400,404,0.846,1,200,50,3
11,904,2,50,0.0001,0.0001,0.6,0.5918141592920354,448,456,0.846,1,200,50,3
11,1004,2,50,0.0001,0.0001,0.6,0.5866533864541833,502,502,0.846,1,200,50,3
11,1104,2,50,0.0001,0.0001,0.598,0.5905797101449275,551,553,0.846,1,200,50,3
11,1204,2,50,0.0001,0.0001,0.598,0.5863787375415282,606,598,0.846,1,200,50,3
11,1304,2,50,0.0001,0.0001,0.598,0.5843558282208589,656,648,0.846,1,200,50,3
11,1404,2,50,0.0001,0.0001,0.598,0.5847578347578347,713,691,0.846,1,200,50,3
11,1504,2,50,0.0001,0.0001,0.594,0.5897606382978723,764,740,0.846,1,200,50,3
11,1604,2,50,0.0001,0.0001,0.594,0.5847880299251871,812,792,0.846,1,200,50,3
11,1704,2,50,0.0001,0.0001,0.594,0.5868544600938967,860,844,0.846,1,200,50,3
11,1804,2,50,0.0001,0.0001,0.594,0.5870288248337029,912,892,0.846,1,200,50,3
11,1904,2,50,0.0001,0.0001,0.592,0.5908613445378151,964,940,0.846,1,200,50,3
12,0,2,50,0.0001,0.0001,0.486,0.5036764705882353,0,0,0.606,1,200,50,3
12,104,2,50,0.0001,0.0001,0.486,0.5192307692307693,50,54,0.606,1,200,50,3
12,204,2,50,0.0001,0.0001,0.486,0.5098039215686274,100,104,0.606,1,200,50,3
12,304,2,50,0.0001,0.0001,0.486,0.506578947368421,150,154,0.606,1,200,50,3
12,404,2,50,0.0001,0.0001,0.486,0.5099009900990099,198,206,0.606,1,200,50,3
12,504,2,50,0.0001,0.0001,0.486,0.49404761904761907,255,249,0.606,1,200,50,3
12,604,2,50,0.0001,0.0001,0.486,0.49337748344370863,306,298,0.606,1,200,50,3
12,704,2,50,0.0001,0.0001,0.486,0.5056818181818182,348,356,0.606,1,200,50,3
12,804,2,50,0.0001,0.0001,0.486,0.5099502487562189,394,410,0.606,1,200,50,3
12,904,2,50,0.0001,0.0001,0.486,0.5077433628318584,445,459,0.606,1,200,50,3
12,1004,2,50,0.0001,0.0001,0.486,0.5139442231075697,488,516,0.606,1,200,50,3
12,1104,2,50,0.0001,0.0001,0.486,0.5090579710144928,542,562,0.606,1,200,50,3
12,1204,2,50,0.0001,0.0001,0.486,0.5074750830564784,593,611,0.606,1,200,50,3
12,1304,2,50,0.0001,0.0001,0.486,0.5038343558282209,647,657,0.606,1,200,50,3
12,1404,2,50,0.0001,0.0001,0.486,0.5014245014245015,700,704,0.606,1,200,50,3
12,1504,2,50,0.0001,0.0001,0.486,0.5,752,752,0.606,1,200,50,3
12,1604,2,50,0.0001,0.0001,0.486,0.4993765586034913,803,801,0.606,1,200,50,3
12,1704,2,50,0.0001,0.0001,0.486,0.5011737089201878,850,854,0.606,1,200,50,3
12,1804,2,50,0.0001,0.0001,0.486,0.5027716186252772,897,907,0.606,1,200,50,3
12,1904,2,50,0.0001,0.0001,0.486,0.5036764705882353,945,959,0.606,1,200,50,3
13,0,2,50,0.0001,0.0001,0.496,0.520483193277311,0,0,0.685,1,200,50,3
13,104,2,50,0.0001,0.0001,0.496,0.5576923076923077,54,50,0.685,1,200,50,3
13,204,2,50,0.0001,0.0001,0.496,0.553921568627451,107,97,0.685,1,200,50,3
13,304,2,50,0.0001,0.0001,0.496,0.5328947368421053,155,149,0.685,1,200,50,3
13,404,2,50,0.0001,0.0001,0.496,0.5396039603960396,209,195,0.685,1,200,50,3
13,504,2,50,0.0001,0.0001,0.496,0.5357142857142857,253,251,0.685,1,200,50,3
13,604,2,50,0.0001,0.0001,0.496,0.5397350993377483,304,300,0.685,1,200,50,3
13,704,2,50,0.0001,0.0001,0.496,0.5326704545454546,352,352,0.685,1,200,50,3
13,804,2,50,0.0001,0.0001,0.496,0.5348258706467661,405,399,0.685,1,200,50,3
13,904,2,50,0.0001,0.0001,0.496,0.5342920353982301,453,451,0.685,1,200,50,3
13,1004,2,50,0.0001,0.0001,0.496,0.5368525896414342,505,499,0.685,1,200,50,3
13,1104,2,50,0.0001,0.0001,0.496,0.5335144927536232,547,557,0.685,1,200,50,3
13,1204,2,50,0.0001,0.0001,0.496,0.5282392026578073,596,608,0.685,1,200,50,3
13,1304,2,50,0.0001,0.0001,0.496,0.5276073619631901,650,654,0.685,1,200,50,3
13,1404,2,50,0.0001,0.0001,0.496,0.5163817663817664,693,711,0.685,1,200,50,3
13,1504,2,50,0.0001,0.0001,0.496,0.5139627659574468,747,757,0.685,1,200,50,3
13,1604,2,50,0.0001,0.0001,0.496,0.5174563591022444,805,799,0.685,1,200,50,3
13,1704,2,50,0.0001,0.0001,0.496,0.5129107981220657,847,857,0.685,1,200,50,3
13,1804,2,50,0.0001,0.0001,0.496,0.5182926829268293,908,896,0.685,1,200,50,3
13,1904,2,50,0.0001,0.0001,0.496,0.520483193277311,958,946,0.685,1,200,50,3
14,0,2,50,0.0001,0.0001,0.494,0.5504201680672269,0,0,0.767,1,200,50,3
14,104,2,50,0.0001,0.0001,0.494,0.5288461538461539,49,55,0.767,1,200,50,3
14,204,2,50,0.0001,0.0001,0.494,0.5196078431372549,95,109,0.767,1,200,50,3
14,304,2,50,0.0001,0.0001,0.494,0.5328947368421053,142,162,0.767,1,200,50,3
14,404,2,50,0.0001,0.0001,0.494,0.5272277227722773,192,212,0.767,1,200,50,3
14,504,2,50,0.0001,0.0001,0.494,0.5376984126984127,244,260,0.767,1,200,50,3
14,604,2,50,0.0001,0.0001,0.494,0.5529801324503312,296,308,0.767,1,200,50,3
14,704,2,50,0.0001,0.0001,0.494,0.5696022727272727,352,352,0.767,1,200,50,3
14,804,2,50,0.0001,0.0001,0.494,0.5584577114427861,404,400,0.767,1,200,50,3
14,904,2,50,0.0001,0.0001,0.496,0.5630530973451328,459,445,0.767,1,200,50,3
14,1004,2,50,0.0001,0.0001,0.496,0.5448207171314741,506,498,0.767,1,200,50,3
14,1104,2,50,0.0001,0.0001,0.496,0.5480072463768116,560,544,0.767,1,200,50,3
14,1204,2,50,0.0001,0.0001,0.496,0.553156146179402,615,589,0.767,1,200,50,3
14,1304,2,50,0.0001,0.0001,0.496,0.5598159509202454,673,631,0.767,1,200,50,3
14,1404,2,50,0.0001,0.0001,0.494,0.5555555555555556,722,682,0.767,1,200,50,3
